farm_id,village_id,area_ha,buffer_level,g0_db_20250606,g0_lin_20250606,cv_20250606,ktex_20250606,npix_20250606,inc_20250606,g0_db_20250619,g0_lin_20250619,cv_20250619,ktex_20250619,npix_20250619,inc_20250619,g0_db_20250814,g0_lin_20250814,cv_20250814,ktex_20250814,npix_20250814,inc_20250814,g0_db_20251013,g0_lin_20251013,cv_20251013,ktex_20251013,npix_20251013,inc_20251013,d_aug_jun19,d_oct_aug,d_oct_jun,jun_baseline_db,ref_aug,ref_oct,temporal_cv,temporal_range_db,season_integral,glcm_ent_20250606,glcm_resid_20250606,glcm_ent_20250619,glcm_resid_20250619,glcm_ent_20250814,glcm_resid_20250814,glcm_ent_20251013,glcm_resid_20251013,n_dates,qc_flag,subcoh_20250606,subcoh_20250619,subcoh_20250814,subcoh_20251013,subcoh_drop_jun_aug,wcm_k_db,vwc_20250606,vwcflag_20250606,vwc_20250619,vwcflag_20250619,vwc_20250814,vwcflag_20250814,vwc_20251013,vwcflag_20251013
11,22,0.4430542916703957,0,7.177719903990019,5.221219969712771,0.4486059890923285,0.0469771957188509,130,35.21731538038988,9.192466057376418,8.303221160631914,0.5147129077895083,0.068041237157981,130,28.74348435035119,7.103748755092112,5.133042682134188,0.5350897066106152,0.0906278389834152,130,28.66751180795523,8.95063287721123,7.8535007169613475,0.5229670781409336,0.0895094436547212,130,31.502052307128903,-2.088717302284306,1.8468841221191183,1.772912973221212,8.185092980683219,-1.0813442255911072,0.7655398965280114,0.220231076737524,2.088717302284306,853.7205569175574,3.2837580369190063,0.0057697735609858,3.2062034662484944,0.1416817948421833,3.187430584999004,0.0874121956255722,3.262689423435693,0.0819086580925736,4,ok,0.2051842008359157,0.1973391997986115,0.1846631046098012,0.1936480289754959,0.0165985957074623,19.124834321020984,1.4581905169264833,ok,2.248466149272685,ambiguous,1.387424059628234,floor,2.3412763452197187,ok
12,22,0.5516646220761335,0,10.038775453436427,10.08968354961065,0.6039007673139491,0.1894350934148243,127,35.2105092626857,10.460112476922957,11.117605201372012,0.5059534470918398,0.0604923504174435,127,28.73585224902536,8.352933424932589,6.843737487483212,0.5344659086504318,0.0900621541386592,127,28.65979525047963,9.337914963548682,8.586012103426174,0.4284313065735037,0.0125623030148309,127,31.49460550743764,-2.107179051990366,0.9849815386160934,-0.7008604898877469,10.249443965179692,-1.8965105402471032,-0.9115290016310098,0.1759703896382027,2.107179051990366,1103.6574598966154,3.4293077261642444,0.1530896166027338,3.111863438907128,0.0496433511406224,3.2255046694907845,0.1273189383506752,3.254414241233789,0.0753893223816248,4,ok,0.200476565698939,0.1712580845933261,0.1941549848970465,0.1830666658329212,-0.008287659750914,21.986253981838306,1.4580682661168496,ambiguous,1.184430299542437,floor,1.3873219159897017,floor,1.0391025442821982,floor
13,22,0.4815186925147954,0,7.474947776865822,5.591068043708801,0.4650856530662107,0.0601007898331811,125,35.31769146728516,9.692857991429182,9.317208176612851,0.5187822698633404,0.0715922850525434,125,28.85576150512696,6.473876390786627,4.440047733306884,0.4469712682012973,0.0172554825961959,125,28.781081558227537,9.267822789120864,8.448551950454712,0.4901258552400401,0.0610450124602011,125,31.611743896484374,-3.218981600642556,2.7939463983342367,1.792875012255042,8.583902884147502,-2.110026493360875,0.6839199049733615,0.2877651282515652,3.218981600642556,868.7649514226914,3.284321616166047,0.0093069944704877,3.1390200203647094,0.0783647276959178,3.092741261169888,-0.0041984867395057,3.206993145227848,0.0291619870254664,4,ok,0.1923338706791401,0.2039765585660934,0.1700568880736827,0.1983043462336063,0.0280983265489339,19.416681637664862,1.4599982396978064,ok,2.5077887077713825,ok,1.3889320337386044,floor,2.3651009005826373,ok
14,22,0.2896841758437599,0,10.64895805043788,11.611699951228813,0.4062487656311948,0.0154180963039736,67,35.326263256927035,10.933030831671957,12.396614131642812,0.6257058013355743,0.1749174974809775,67,28.86542556534952,12.197410811461078,16.585977853234134,0.922436010385172,0.5693051731538852,67,28.790788280430125,11.133193226882288,12.981333956789614,0.5539912021229447,0.1180940562237518,67,31.621115812614786,1.2643799797891209,-1.06421758457879,0.4842351764444075,10.790994441054918,1.4064163704061592,0.3421987858273692,0.1422988355213308,1.5484527610231975,1854.5859714159324,3.32649355269293,0.0987607264752985,3.3545158259050187,0.3553371163146002,3.223544858319995,0.175556434267166,3.3548953399162262,0.2239638210783199,4,ok,0.206002831403444,0.1960058622062206,0.1953002873863747,0.2007243391960414,0.0057040594184576,22.590231502210088,1.4601530288050304,ok,1.1859038095234467,floor,1.3890613245065027,floor,1.0405126760605696,floor
15,22,2.257871362413479e-07,2,7.96290366594945,6.255908191204071,0.3817826770271627,0.0,40,35.33023548126221,8.705809879093117,7.423026105761528,1.184623234697952,1.0292499729252245,40,28.8699520111084,7.60411654055135,5.759856373071671,0.5339595179855342,0.0896034241553185,40,28.795354175567628,10.097431302789008,10.22687929868698,0.4593549160345905,0.0360495699752061,40,31.62550582885742,-1.101693338541767,2.493314762237657,2.1345276368395565,8.334356772521284,-0.7302402319699342,1.7630745302677229,0.2334426902807326,2.493314762237657,937.6358524903656,,,,,,,,,4,ok,0.197911324724555,0.1993888756260275,0.2132556552067399,0.2091497711837291,-0.0146055550314485,19.903963711603346,1.4602247813170406,ok,1.1859554603115574,floor,1.389122163039011,floor,2.710103518387985,ok
16,22,1.198032268621871e-07,2,7.95187261902625,6.2400383949279785,0.5345847415860739,0.1206544954585333,26,35.32688346275916,6.824042799200241,4.812871648715093,0.5604618294956529,0.1095731234131802,26,28.866263903104343,6.6022793170592,4.573281471545879,0.5691809778018394,0.1225465951903121,26,28.791662216186523,10.436608184788552,11.057598545001104,0.6372725520752788,0.2029709715145897,26,31.621917137732872,-0.221763482141041,3.834328867729353,2.4847355657623016,7.387957709113246,-0.785678392054046,3.0486504756753066,0.3914830212102049,3.834328867729353,803.5826031473966,2.450483352029196,-0.7054803165476202,2.279331401021096,-0.6265318467182581,2.1730510026264365,-0.8006340824123659,2.385159045581943,-0.6745833913519639,4,ok,0.2204448093588535,0.1878596088634087,0.2195262524944085,0.1986873124081354,-0.0153740433832774,19.893112752561233,1.46016423100339,ambiguous,1.1859133748079114,floor,1.3890729682187681,floor,3.042454077794875,ok
17,22,8.170756718469804e-09,2,10.442831694266877,11.073455619812012,0.3331767440779885,,5,35.32736892700196,7.811894305999772,6.042121171951294,0.4530550056837597,,5,28.866868591308595,7.916055279495717,6.188786888122559,0.3808251271354777,,5,28.79227523803711,10.779141554170392,11.965040016174315,0.3651311003134515,,5,31.622492218017577,0.1041609734959454,2.863086274674675,0.3363098599035155,9.127363000133323,-1.211307720637608,1.651778554037067,0.3085639925779844,2.9672472481706205,998.3314819574356,,,,,,,,,4,ok,0.2009590506553649,0.1238584637641906,0.2526817917823791,0.201776722073555,-0.0902730345726013,22.384045747518854,1.4601729997296204,ok,1.185920274446021,floor,1.3890811360049389,floor,1.0405280669528219,floor
18,22,5.084064626714735e-09,2,7.3707755645811055,5.458553314208984,0.1848773000277256,,6,35.32817014058431,9.7949409768066,9.53880778948466,0.2747852533597896,,6,28.867781321207683,7.389173860910638,5.481726785500844,0.6965420991838238,,6,28.793195724487305,10.763906669100765,11.92314064502716,0.7985058034337125,,6,31.623374303181965,-2.4057671158959604,3.374732808190126,3.393131104519659,8.582858270693851,-1.1936844097832129,2.1810483984069133,0.3409898463434395,3.393131104519659,1040.203838189443,,,,,,,,,4,ok,0.1661324898401896,0.1558702935775121,0.1229582484811544,0.2616132621963818,0.0380431432276964,19.311946573727106,1.4601874721563093,ambiguous,2.7454439865390086,ok,1.389093400869822,floor,3.88296692437221,ok
19,22,4.845720711671931e-09,2,6.306752773105064,4.272433161735535,0.3572854271971208,,10,35.32927589416504,8.027882619562526,6.350212550163269,0.3741138363359339,,10,28.869044303894043,5.96248897936503,3.9468343377113344,0.3444107939129967,,10,28.794464302062988,9.447669576258784,8.80576229095459,0.502386481766298,,10,31.62459392547608,-2.065393640197496,3.4851805968937537,3.14091680315372,7.167317696333795,-1.2048287169687644,2.2803518799249893,0.3324483551150253,3.4851805968937537,739.9424088478088,,,,,,,,,4,ok,0.2063297219574451,0.1976668708026409,0.1233543705195188,0.1549208275973796,0.0786439258605241,18.2478643750539,1.4602074464692518,ok,1.794126139647717,ambiguous,1.3891103047580788,floor,3.648639001676671,ok
20,22,0.3876135438595965,0,7.678376765306241,5.859191283395019,0.3438348867488767,0.0,79,35.201038650319546,12.469113247375589,17.656772637669043,0.4365375660938148,0.0052518251002029,79,28.724971843671195,7.859820606174608,6.109167892721635,0.5640582978148805,0.1176245446869452,79,28.648775269713585,10.465165953892852,11.130549243733851,0.4093471522980662,0.0,79,31.48406955863856,-4.6092926412009785,2.605345347718245,2.7867891885866127,10.073745006340914,-2.213924400166306,0.3914209475519392,0.4708095719951085,4.790736482069346,1335.49161443152,3.1956023429049027,-0.0446219192350891,3.1131969839012004,0.0977766999270919,2.998969730487189,-0.0619512042515855,3.135786449926247,-0.0075355425385894,4,ok,0.2128920707427248,0.2107240564272373,0.1715431501499459,0.1996142724646797,0.0402649134350351,19.626361796566357,1.4578982242404221,ok,5.212551868001404,ok,1.3871761148153041,floor,3.3188104619297754,ok
21,22,0.5725174781550666,0,7.835773833942291,6.075435064457081,0.4337197220518876,0.0355294618131494,162,35.195548045782395,12.379699812407097,17.296967971472093,0.4279853954139967,0.0,162,28.718791914574894,7.310318366564518,5.383092426959379,0.4195176073474814,0.0,162,28.64250171331712,9.23772519921974,8.390203990318158,0.4387919661187014,0.0202492206933493,162,31.478024941903573,-5.069381445842579,1.9274068326552207,1.4019513652774478,10.107736823174694,-2.797418456610176,-0.8700116239549551,0.5122595493022496,5.069381445842579,1200.161203407947,3.255603854304251,-0.0390690926375336,3.047954939993053,-0.0382604366988901,3.0228220339770355,-0.0944701780441512,3.2003678856885784,0.0030372910701679,4,ok,0.203009592116247,0.1857084930862909,0.1807771943003675,0.1987174307858502,0.0135818483009014,19.784052429763562,1.457799678552169,ok,4.941088818648826,ok,1.387093148384037,floor,1.9048944131313283,ambiguous
22,22,0.3980899814218664,0,8.49719872220624,7.074892938137054,0.4796664159099442,0.0721069154695952,108,35.18781202810782,11.925472341031432,15.579274666530116,0.572942230763462,0.121516718052929,108,28.710128007111727,7.995671902725859,6.303288574571963,0.7084353399437763,0.2733935264648688,108,28.633693642086453,10.925698140925649,12.375701169172922,0.5389937296112377,0.104070241918007,108,31.469517884431063,-3.929800438305573,2.930026238199788,2.4284994187194062,10.211335531618836,-2.215663628892977,0.7143626093068107,0.3702493885858299,3.929800438305573,1320.3335524935414,3.4441888258712567,0.1802574907260945,3.3815590236984625,0.3353144059947315,3.3320533642409,0.2465882556475378,3.3478235471377915,0.1809860945875021,4,ok,0.2060539717613547,0.1975881369715487,0.1795924967844729,0.1981090477633255,0.0222285575819788,20.44589083609246,1.4576608773758455,ok,3.783259949633395,ok,1.3869767083475182,floor,2.986324631664769,ok
23,22,1.1280382993849755e-09,2,4.913086828162058,3.099621629714966,0.3333206531880167,,5,35.1802734375,6.658585358653076,4.632959842681885,0.696080089993414,,5,28.701694107055665,2.8355101685078976,1.921104621887207,0.4452318194194887,,5,28.625116729736327,6.002251025065814,3.98313570022583,0.3125839309336533,,5,31.46125030517578,-3.823075190145178,3.166740856557916,1.0891641969037558,5.785836093407567,-2.950325924899669,0.2164149316582468,0.2983136172223246,3.823075190145178,410.9027942419052,,,,,,,,,4,ok,0.2156708300113678,0.2356490448117256,0.194503566622734,0.1572272971272468,0.0311563707888126,16.862181792888084,1.4575256694562322,ok,1.833369988554278,ambiguous,1.3868633744402836,floor,1.354681686599149,ambiguous
24,22,0.256617417728398,0,8.61378762506125,7.267394945539277,0.4972388868703657,0.0870689305133312,58,35.18282120803307,12.510037759920426,17.823942644842738,0.5845501285012498,0.1328614293537791,58,28.70445264618972,7.385398070365086,5.476963000050906,0.6275887562190496,0.1818129895658096,58,28.627925938573377,9.00745147836838,7.956922862036475,0.5193082087734593,0.086246848042139,58,31.46398860010608,-5.12463968955534,1.6220534080032951,0.3936638533071317,10.561912692490838,-3.176514622125752,-1.5544612141224563,0.5000200581577569,5.12463968955534,1218.5356282571267,3.362369511256168,0.1455734225980371,2.958285212933376,-0.0266733671465866,3.1153542403017047,0.0786887319037878,3.2117538871564024,0.0916707094650148,4,ok,0.2086096512603348,0.207496922206262,0.1800456736879102,0.2381448298692703,0.0280076130453882,20.562746453388293,1.4575713592065935,ok,4.258813956460759,ok,1.3869004894008259,floor,1.0387626114840631,floor
25,22,0.1020199392891068,0,8.573567685221468,7.200402408838272,0.5267684938456484,0.1134240833705657,16,35.172585248947144,10.830198363467662,12.106534287333488,0.35957633320904,0.0,16,28.69286108016968,8.198100270658813,6.604045048356056,0.4717335737435122,0.0365437982488885,16,28.61622655391693,10.949355273918924,12.44329872727394,0.3455643448110477,0.0,16,31.45276391506195,-2.632098092808849,2.7512550032601126,2.3757875886974578,9.701883024344564,-1.503782753685751,1.247472249574361,0.2812971234770442,2.7512550032601126,1220.8116231933236,2.993216097372779,-0.1259372699018457,2.938808077100769,0.0808062001759082,2.795961396635575,-0.1396136089934367,3.08909467774978,0.06586502207809,4,ok,0.23792813019827,0.1597057078033685,0.184131377376616,0.1556512583047151,0.0146855416242033,20.523073379161573,1.45738783024217,ok,2.5489284578150824,ok,1.3867459534639188,floor,2.9364409944389287,ok
26,22,0.4838093252761882,0,8.057987055784853,6.394383886702975,0.4107863261784538,0.018649326724383,133,35.17875292785185,11.159245060020703,13.059438544108456,0.4400239082360143,0.0078321484170731,133,28.699809899007462,7.344885204822543,5.426109085405679,0.4105858889821396,0.0,133,28.62321941117595,9.30088936940561,8.513123562461452,0.4497128906582538,0.0285506546198874,133,31.459490367344447,-3.814359855198161,1.956004164583068,1.2429023136207569,9.60861605790278,-2.2637308530802365,-0.3077266884971692,0.3521923659136419,3.814359855198161,1062.222158862684,3.3038834394705647,0.0241654095971832,3.0892659041615875,0.0224951613354438,3.086548013887791,-0.0152612203559288,3.149360032389433,-0.0331365185945471,4,ok,0.2119543963581099,0.1874342490743873,0.1908067656134752,0.1987323784514477,0.0088875571027734,20.00716326059919,1.4574984045474701,ok,3.452218860868669,ok,1.3868383102845985,floor,1.6701416005012755,ambiguous
27,22,0.5415105264041837,0,7.270623786327306,5.334115050055764,0.4025826152310703,0.0128336170175589,154,35.17756447234711,9.914241545120593,9.804470734162765,0.490650076502749,0.0476148593937941,154,28.698447896288588,7.1246899163761865,5.157853369976019,0.4977653694085225,0.057942069473388,154,28.621844873799905,8.684605117502219,7.386870947751132,0.4277823448103222,0.0120869293046721,154,31.45817947387696,-2.789551628744406,1.5599152011260324,1.413981331174913,8.59243266572395,-1.4677427493477628,0.0921724517782696,0.2718428894258903,2.789551628744406,893.6876120451209,3.2478618530709045,-0.0429713800629274,3.1104369062810804,0.0292139898484355,3.164712639369472,0.0513957221151124,3.194161092713605,0.0006391773349636,4,ok,0.2054608023253741,0.1930217385872618,0.183707704307971,0.1926945489045087,0.0155335661483468,19.2198634865515,1.4574770952683134,ok,2.9789713813161747,ok,1.3868201537433031,floor,1.9203571764497183,ambiguous
28,22,0.259927890220491,0,7.765418192670864,5.977806036589576,0.4250959477305395,0.0290743743898143,61,35.17337236248079,11.068662087824377,12.789872314109177,0.3987956778604493,0.0,61,28.69369803882036,7.536841059271095,5.671319388952411,0.4048283311569822,0.0,61,28.61706902550869,9.909510633367574,9.793796218809534,0.3771408464123842,0.0,61,31.453592957043256,-3.5318210285532814,2.372669574096479,2.14409244069671,9.417040140247622,-1.880199080976526,0.4924704931199528,0.3427935010613848,3.5318210285532814,1102.8567451981246,3.1844037834978023,-0.0362158788631399,3.151004919862024,0.1610748651580293,3.0171067125233737,-0.0235173806263251,3.151643162720692,0.0277673154419346,4,ok,0.1831966881624988,0.18725349925092,0.189746905301438,0.1986269288864292,-0.0045218115947285,19.71488184170331,1.4574019397599056,ok,3.656520719544474,ok,1.3867570784997174,floor,2.7154065134478906,ok
29,22,0.5681262967499147,0,7.111677059608432,5.14242191594324,0.3511944215162978,0.0,162,35.17658749333135,10.685617479606064,11.71013085047404,0.46284534250306,0.0252297563607224,162,28.697301864624023,7.196396535815354,5.243721932540705,0.4582252555650663,0.0258927531160872,162,28.6206909933208,8.357949864580563,6.851647104746029,0.4254966620647675,0.0104183728170443,162,31.457087069381902,-3.48922094379071,1.1615533287652091,1.246272804972131,8.898647269607249,-1.702250733791895,-0.5406974050266857,0.3689527061199357,3.573940419997632,947.1105420247272,3.2046769453278734,-0.0899960016139114,3.054844712257986,-0.0313706644339566,3.103464926897431,-0.0138272851237557,3.0815846040810904,-0.1157459905373201,4,ok,0.2192909367566491,0.1930164710883005,0.1720768592469854,0.1713711512217551,0.0340768446754894,19.06096895462952,1.4574595787471716,ok,3.930199395747205,ok,1.3868049128867304,floor,1.6756311196049798,ambiguous
30,22,0.3338709047267693,0,10.796469048099196,12.012873527480334,0.3932200852578397,0.0063397496329489,82,35.169589670693,12.77729128353493,18.95523305055572,0.5415121202462316,0.0919413652232994,82,28.689392182885147,13.777563254896316,23.86471902451864,0.5674592018203432,0.1208872877118789,82,28.612738120846632,15.308572101319744,33.95136269708959,0.5275977125279447,0.0936713972841747,82,31.449424394747105,1.000271971361384,1.531008846423429,4.512103053220548,11.786880165817063,1.9906830890792515,3.5216919355026803,0.3598410576899395,4.512103053220548,3134.733802507564,3.363786912438476,0.1207368023350889,3.12642016573834,0.1073256668717448,3.011465668668327,-0.0523808952143349,3.126845774078032,-0.0192792263741798,4,ok,0.2328835807558966,0.1691409435304926,0.2143006650958119,0.2054186573751815,-0.0132884029526172,22.74613474434689,1.457334137582835,ok,2.200754184074124,ambiguous,3.0109882037234277,ok,4.973170988301611,ok
