farm_id,village_id,area_ha,buffer_level,g0_db_20250606,g0_lin_20250606,cv_20250606,ktex_20250606,npix_20250606,inc_20250606,g0_db_20250619,g0_lin_20250619,cv_20250619,ktex_20250619,npix_20250619,inc_20250619,g0_db_20250814,g0_lin_20250814,cv_20250814,ktex_20250814,npix_20250814,inc_20250814,g0_db_20251013,g0_lin_20251013,cv_20251013,ktex_20251013,npix_20251013,inc_20251013,d_aug_jun19,d_oct_aug,d_oct_jun,jun_baseline_db,ref_aug,ref_oct,temporal_cv,temporal_range_db,season_integral,glcm_ent_20250606,glcm_resid_20250606,glcm_ent_20250619,glcm_resid_20250619,glcm_ent_20250814,glcm_resid_20250814,glcm_ent_20251013,glcm_resid_20251013,n_dates,qc_flag,subcoh_20250606,subcoh_20250619,subcoh_20250814,subcoh_20251013,subcoh_drop_jun_aug,wcm_k_db,vwc_20250606,vwcflag_20250606,vwc_20250619,vwcflag_20250619,vwc_20250814,vwcflag_20250814,vwc_20251013,vwcflag_20251013
11,22,0.4430542916703957,0,-19.55510339714774,0.011078721887582422,0.4486059890923285,0.0469771957188509,130,35.21731538038988,-17.07463532976633,0.019612658529655796,0.5147129077895083,0.068041237157981,130,28.74348435035119,-19.90983439909253,0.010209784139118232,0.5350897066106152,0.0906278389834152,130,28.66751180795523,-19.699840361804245,0.010715586929249022,0.5229670781409336,0.0895094436547212,130,31.502052307128903,-2.835199069326201,0.20999403728828625,-0.14473696465650576,-18.314869363457035,-1.5949650356354965,-1.3849709983472103,0.30109694167616513,2.835199069326201,1.6622834994887388,3.2837580369190063,0.0057697735609858,3.2062034662484944,0.1416817948421833,3.187430584999004,0.0874121956255722,3.262689423435693,0.0819086580925736,4,ok,0.2051842008359157,0.1973391997986115,0.1846631046098012,0.1936480289754959,0.0165985957074623,19.124834321020984,1.4581905169264833,ok,2.248466149272685,ambiguous,1.387424059628234,floor,2.3412763452197187,ok
12,22,0.5516646220761335,0,-16.694047847701327,0.021408942474798867,0.6039007673139491,0.1894350934148243,127,35.2105092626857,-15.806988910219792,0.026260386212022823,0.5059534470918398,0.0604923504174435,127,28.73585224902536,-18.660649729252057,0.013612410178312315,0.5344659086504318,0.0900621541386592,127,28.65979525047963,-19.31255827546679,0.011715050699765568,0.4284313065735037,0.0125623030148309,127,31.49460550743764,-2.8536608190322656,-0.6519085462147345,-2.6185104277654645,-16.25051837896056,-2.410131350291497,-3.0620398965062314,0.3222763079111082,3.505569365247,2.1861127617360614,3.4293077261642444,0.1530896166027338,3.111863438907128,0.0496433511406224,3.2255046694907845,0.1273189383506752,3.254414241233789,0.0753893223816248,4,ok,0.200476565698939,0.1712580845933261,0.1941549848970465,0.1830666658329212,-0.008287659750914,21.986253981838303,1.4580682661168496,ambiguous,1.184430299542437,floor,1.3873219159897017,floor,1.0391025442821982,floor
13,22,0.4815186925147954,0,-19.257875524271935,0.011863489427779627,0.4650856530662107,0.0601007898331811,125,35.31769146728516,-16.574243395713566,0.022007750833378716,0.5187822698633404,0.0715922850525434,125,28.85576150512696,-20.539706763398016,0.008831395281832457,0.4469712682012973,0.0172554825961959,125,28.781081558227537,-19.382650449894612,0.011527495331585313,0.4901258552400401,0.0610450124602011,125,31.611743896484374,-3.9654633676844497,1.1570563135034035,-0.12477492562267756,-17.916059459992752,-2.6236473034052636,-1.46659098990186,0.3701485737178896,3.9654633676844497,1.6944258713259752,3.284321616166047,0.0093069944704877,3.1390200203647094,0.0783647276959178,3.092741261169888,-0.0041984867395057,3.206993145227848,0.0291619870254664,4,ok,0.1923338706791401,0.2039765585660934,0.1700568880736827,0.1983043462336063,0.0280983265489339,19.416681637664865,1.4599982396978064,ok,2.5077887077713825,ok,1.3889320337386044,floor,2.3651009005826373,ok
14,22,0.2896841758437599,0,-16.083865250699876,0.024638455216970157,0.4062487656311948,0.0154180963039736,67,35.326263256927035,-15.334070555470792,0.02928147464511383,0.6257058013355743,0.1749174974809775,67,28.86542556534952,-14.816172342723567,0.032990034196892594,0.922436010385172,0.5693051731538852,67,28.790788280430125,-17.517280012133188,0.017712179254172455,0.5539912021229447,0.1180940562237518,67,31.621115812614786,0.5178982127472249,-2.7011076694096214,-1.433414761433312,-15.708967903085334,0.8927955603617672,-1.8083121090478542,0.2180223778157428,2.7011076694096214,3.6151481952116775,3.32649355269293,0.0987607264752985,3.3545158259050187,0.3553371163146002,3.223544858319995,0.175556434267166,3.3548953399162262,0.2239638210783199,4,ok,0.206002831403444,0.1960058622062206,0.1953002873863747,0.2007243391960414,0.0057040594184576,22.590231502210088,1.4601530288050304,ok,1.1859038095234469,floor,1.3890613245065029,floor,1.0405126760605696,floor
15,22,2.257871362413479e-07,2,-18.769919635188305,0.013274190209689908,0.3817826770271627,0.0,40,35.33023548126221,-17.56129150804963,0.01753359009143167,1.184623234697952,1.0292499729252245,40,28.8699520111084,-19.409466613633295,0.011456536382615042,0.5339595179855342,0.0896034241553185,40,28.795354175567628,-18.553041936226467,0.013953906428421219,0.4593549160345905,0.0360495699752061,40,31.62550582885742,-1.848175105583664,0.856424677406828,0.21687769896183795,-18.16560557161897,-1.243861042014327,-0.387436364607499,0.15698695748678954,1.848175105583664,1.774287397561686,,,,,,,,,4,ok,0.197911324724555,0.1993888756260275,0.2132556552067399,0.2091497711837291,-0.0146055550314485,19.903963711603343,1.4602247813170406,ok,1.1859554603115574,floor,1.389122163039011,floor,2.710103518387985,ok
16,22,1.198032268621871e-07,2,-18.780950682111506,0.01324051665056478,0.5345847415860739,0.1206544954585333,26,35.32688346275916,-19.44305858794251,0.011368263757788051,0.5604618294956529,0.1095731234131802,26,28.866263903104343,-20.411303837125445,0.009096401398419501,0.5691809778018394,0.1225465951903121,26,28.791662216186523,-18.213865054226922,0.015087368386150999,0.6372725520752788,0.2029709715145897,26,31.621917137732872,-0.9682452491829352,2.197438782898523,0.5670856278845839,-19.112004635027006,-1.2992992020984389,0.898139580800084,0.18213373064777,2.197438782898523,1.45848079056522,2.450483352029196,-0.7054803165476202,2.279331401021096,-0.6265318467182581,2.1730510026264365,-0.8006340824123659,2.385159045581943,-0.6745833913519639,4,ok,0.2204448093588535,0.1878596088634087,0.2195262524944085,0.1986873124081354,-0.0153740433832774,19.893112752561237,1.46016423100339,ambiguous,1.1859133748079114,floor,1.389072968218768,floor,3.042454077794875,ok
17,22,8.170756718469804e-09,2,-16.289991606870878,0.023496373617281775,0.3331767440779885,,5,35.32736892700196,-18.455207081142976,0.014271817773822354,0.4530550056837597,,5,28.866868591308595,-19.09752787468893,0.012309692734615133,0.3808251271354777,,5,28.79227523803711,-17.87133168484508,0.016325512790538912,0.3651311003134515,,5,31.622492218017577,-0.6423207935459523,1.2261961898438472,-1.581340077974204,-17.37259934400693,-1.724928530682,-0.49873234083815277,0.25461192230357,2.807536267818051,1.848831704033048,,,,,,,,,4,ok,0.2009590506553649,0.1238584637641906,0.2526817917823791,0.201776722073555,-0.0902730345726013,22.38404574751885,1.4601729997296204,ok,1.185920274446021,floor,1.3890811360049389,floor,1.040528066952822,floor
18,22,5.084064626714735e-09,2,-19.36204773655665,0.011582311112624779,0.1848773000277256,,6,35.32817014058431,-16.472160410336148,0.022531181132714247,0.2747852533597896,,6,28.867781321207683,-19.624409293274006,0.010903327841863248,0.6965420991838238,,6,28.793195724487305,-17.886566569914713,0.01626834384512346,0.7985058034337125,,6,31.623374303181965,-3.152248882937858,1.737842723359293,1.4754811666419378,-17.9171040734464,-1.7073052198276066,0.030537503531686383,0.3033022956565769,3.152248882937858,1.9730541014924747,,,,,,,,,4,ok,0.1661324898401896,0.1558702935775121,0.1229582484811544,0.2616132621963818,0.0380431432276964,19.311946573727106,1.4601874721563093,ambiguous,2.745443986539009,ok,1.389093400869822,floor,3.88296692437221,ok
19,22,4.845720711671931e-09,2,-20.426070528032692,0.009065524734970382,0.3572854271971208,,10,35.32927589416504,-18.239218767580223,0.01499954631192896,0.3741138363359339,,10,28.869044303894043,-21.051094174819614,0.007850378248586512,0.3444107939129967,,10,28.794464302062988,-19.202803662756693,0.0120148854259653,0.502386481766298,,10,31.62459392547608,-2.8118754072393912,1.8482905120629205,1.223266865275999,-19.332644647806458,-1.7184495270131563,0.12984098504976416,0.25220051318543196,2.8118754072393912,1.3921787597358333,,,,,,,,,4,ok,0.2063297219574451,0.1976668708026409,0.1233543705195188,0.1549208275973796,0.0786439258605241,18.2478643750539,1.4602074464692518,ok,1.794126139647717,ambiguous,1.3891103047580788,floor,3.648639001676671,ok
20,22,0.3876135438595965,0,-19.054446535831516,0.012432410641846886,0.3438348867488767,0.0,79,35.201038650319546,-13.79798813976716,0.041706254208941015,0.4365375660938148,0.0052518251002029,79,28.724971843671195,-19.153762548010036,0.012151328036178823,0.5640582978148805,0.1176245446869452,79,28.648775269713585,-18.185307285122626,0.015186904832634277,0.4093471522980662,0.0,79,31.48406955863856,-5.355774408242876,0.9684552628874101,0.8691392507088906,-16.426217337799336,-2.7275452102106996,-1.7590899473232895,0.6075786127984762,5.355774408242876,2.68006061045787,3.1956023429049027,-0.0446219192350891,3.1131969839012004,0.0977766999270919,2.998969730487189,-0.0619512042515855,3.135786449926247,-0.0075355425385894,4,ok,0.2128920707427248,0.2107240564272373,0.1715431501499459,0.1996142724646797,0.0402649134350351,19.62636179656636,1.457898224240422,ok,5.212551868001404,ok,1.387176114815304,floor,3.318810461929776,ok
21,22,0.5725174781550666,0,-18.897049467195465,0.012891250668546171,0.4337197220518876,0.0355294618131494,162,35.195548045782395,-13.887401574735652,0.04085637608104582,0.4279853954139967,0.0,162,28.718791914574894,-19.703264787620128,0.01070714098510599,0.4195176073474814,0.0,162,28.64250171331712,-19.412748039795737,0.011447883364703171,0.4387919661187014,0.0202492206933493,162,31.478024941903573,-5.8158632128844765,0.2905167478243911,-0.5156985726002716,-16.39222552096556,-3.311039266654568,-3.0205225188301768,0.6670242480377168,5.8158632128844765,2.4577887822188735,3.255603854304251,-0.0390690926375336,3.047954939993053,-0.0382604366988901,3.0228220339770355,-0.0944701780441512,3.2003678856885784,0.0030372910701679,4,ok,0.203009592116247,0.1857084930862909,0.1807771943003675,0.1987174307858502,0.0135818483009014,19.78405242976356,1.457799678552169,ok,4.941088818648826,ok,1.387093148384037,floor,1.9048944131313283,ambiguous
22,22,0.3980899814218664,0,-18.235624578931514,0.015011964962348285,0.4796664159099442,0.0721069154695952,108,35.18781202810782,-14.341629046111317,0.036799091372283585,0.572942230763462,0.121516718052929,108,28.710128007111727,-19.017911251458784,0.012537440208113123,0.7084353399437763,0.2733935264648688,108,28.633693642086453,-17.72477509808983,0.016885833014858548,0.5389937296112377,0.104070241918007,108,31.469517884431063,-4.6762822053474675,1.2931361533689554,0.510849480841685,-16.288626812521414,-2.72928443893737,-1.4361482855684145,0.474917775633195,4.6762822053474675,2.600892947115365,3.4441888258712567,0.1802574907260945,3.3815590236984625,0.3353144059947315,3.3320533642409,0.2465882556475378,3.3478235471377915,0.1809860945875021,4,ok,0.2060539717613547,0.1975881369715487,0.1795924967844729,0.1981090477633255,0.0222285575819788,20.44589083609246,1.4576608773758457,ok,3.783259949633395,ok,1.3869767083475182,floor,2.986324631664769,ok
23,22,1.1280382993849755e-09,2,-21.8197364729757,0.006576977448095562,0.3333206531880167,,5,35.1802734375,-19.608516028489674,0.010943302318255054,0.696080089993414,,5,28.701694107055665,-24.178072985676746,0.0038211378148867658,0.4452318194194887,,5,28.625116729736327,-22.648222213949662,0.005434727567361744,0.3125839309336533,,5,31.46125030517578,-4.569556957187071,1.5298507717270837,-0.8284857409739637,-20.714126250732686,-3.4639467349440594,-1.9340959632169756,0.39459987946936237,4.569556957187071,0.8049621036767052,,,,,,,,,4,ok,0.2156708300113678,0.2356490448117256,0.194503566622734,0.1572272971272468,0.0311563707888126,16.862181792888084,1.4575256694562322,ok,1.833369988554278,ambiguous,1.3868633744402836,floor,1.354681686599149,ambiguous
24,22,0.256617417728398,0,-18.119035676076507,0.015420428159681815,0.4972388868703657,0.0870689305133312,58,35.18282120803307,-13.757063627222323,0.042101118828787934,0.5845501285012498,0.1328614293537791,58,28.70445264618972,-19.62818508381956,0.010893852522030388,0.6275887562190496,0.1818129895658096,58,28.627925938573377,-19.643021760647095,0.010856699666855128,0.5193082087734593,0.086246848042139,58,31.46398860010608,-5.871121456597237,-0.0148366768275352,-1.5239860845705877,-15.938049651649415,-3.6901354321701447,-3.70497210899768,0.6558818088958481,5.885958133424772,2.5102658189145317,3.362369511256168,0.1455734225980371,2.958285212933376,-0.0266733671465866,3.1153542403017047,0.0786887319037878,3.2117538871564024,0.0916707094650148,4,ok,0.2086096512603348,0.207496922206262,0.1800456736879102,0.2381448298692703,0.0280076130453882,20.562746453388293,1.4575713592065935,ok,4.258813956460759,ok,1.386900489400826,floor,1.0387626114840631,floor
25,22,0.1020199392891068,0,-18.159255615916287,0.01527827906675729,0.5267684938456484,0.1134240833705657,16,35.172585248947144,-15.436903023675086,0.02859629032655697,0.35957633320904,0.0,16,28.69286108016968,-18.81548288352583,0.013135654340729934,0.4717335737435122,0.0365437982488885,16,28.61622655391693,-17.70111796509655,0.016978065451849614,0.3455643448110477,0.0,16,31.45276391506195,-3.3785798598507455,1.1143649184292812,0.45813765081973656,-16.798079319795686,-2.017403563730145,-0.9030386453008639,0.3237070920327911,3.3785798598507455,2.3570907455179624,2.993216097372779,-0.1259372699018457,2.938808077100769,0.0808062001759082,2.795961396635575,-0.1396136089934367,3.08909467774978,0.06586502207809,4,ok,0.23792813019827,0.1597057078033685,0.184131377376616,0.1556512583047151,0.0146855416242033,20.523073379161573,1.45738783024217,ok,2.5489284578150824,ok,1.3867459534639188,floor,2.9364409944389287,ok
26,22,0.4838093252761882,0,-18.674836245352903,0.013568016887654273,0.4107863261784538,0.018649326724383,133,35.17875292785185,-15.107856327122045,0.03084710184151372,0.4400239082360143,0.0078321484170731,133,28.699809899007462,-19.6686979493621,0.010792702478419016,0.4105858889821396,0.0,133,28.62321941117595,-19.349583869609866,0.0116155990634823,0.4497128906582538,0.0285506546198874,133,31.459490367344447,-4.560841622240057,0.3191140797522358,-0.6747476242569626,-16.891346286237475,-2.7773516631246267,-2.458237583372391,0.4924282853381512,4.560841622240057,2.126861838954748,3.3038834394705647,0.0241654095971832,3.0892659041615875,0.0224951613354438,3.086548013887791,-0.0152612203559288,3.149360032389433,-0.0331365185945471,4,ok,0.2119543963581099,0.1874342490743873,0.1908067656134752,0.1987323784514477,0.0088875571027734,20.00716326059919,1.45749840454747,ok,3.452218860868669,ok,1.3868383102845985,floor,1.6701416005012757,ambiguous
27,22,0.5415105264041837,0,-19.46219951481045,0.011318269963482602,0.4025826152310703,0.0128336170175589,154,35.17756447234711,-16.352859842022156,0.023158691410611987,0.490650076502749,0.0476148593937941,154,28.698447896288588,-19.888893237808457,0.0102591333814477,0.4977653694085225,0.057942069473388,154,28.621844873799905,-19.965868121513257,0.01007890119686621,0.4277823448103222,0.0120869293046721,154,31.45817947387696,-3.5360333957863013,-0.07697488370479988,-0.5036686067028064,-17.907529678416303,-1.981363559392154,-2.058338443096954,0.3998402063897921,3.613008279491101,1.7699403804587033,3.2478618530709045,-0.0429713800629274,3.1104369062810804,0.0292139898484355,3.164712639369472,0.0513957221151124,3.194161092713605,0.0006391773349636,4,ok,0.2054608023253741,0.1930217385872618,0.183707704307971,0.1926945489045087,0.0155335661483468,19.2198634865515,1.4574770952683134,ok,2.9789713813161747,ok,1.3868201537433031,floor,1.9203571764497185,ambiguous
28,22,0.259927890220491,0,-18.96740510846689,0.012684095089165627,0.4250959477305395,0.0290743743898143,61,35.17337236248079,-15.198439299318371,0.030210371792075877,0.3987956778604493,0.0,61,28.69369803882036,-19.47674209491355,0.011280433522739669,0.4048283311569822,0.0,61,28.61706902550869,-18.7409626056479,0.013362992954638633,0.3771408464123842,0.0,61,31.453592957043256,-4.278302795595179,0.7357794892656493,0.22644250281899048,-17.082922203892632,-2.393819891020918,-1.6580404017552688,0.45783356794309116,4.278302795595179,2.179859377864254,3.1844037834978023,-0.0362158788631399,3.151004919862024,0.1610748651580293,3.0171067125233737,-0.0235173806263251,3.151643162720692,0.0277673154419346,4,ok,0.1831966881624988,0.18725349925092,0.189746905301438,0.1986269288864292,-0.0045218115947285,19.71488184170331,1.4574019397599056,ok,3.656520719544474,ok,1.3867570784997174,floor,2.71540651344789,ok
29,22,0.5681262967499147,0,-19.621146241529324,0.010911523085758443,0.3511944215162978,0.0,162,35.17658749333135,-15.581483907536684,0.027659963918202614,0.46284534250306,0.0252297563607224,162,28.697301864624023,-19.81718661836929,0.010429928666508003,0.4582252555650663,0.0258927531160872,162,28.6206909933208,-20.292523374434914,0.009348623347149915,0.4254966620647675,0.0104183728170443,162,31.457087069381902,-4.235702710832607,-0.475336756065623,-0.6713771329055902,-17.601315074533005,-2.215871543836286,-2.691208299901909,0.5188394550438021,4.71103946689823,1.9105882183073817,3.2046769453278734,-0.0899960016139114,3.054844712257986,-0.0313706644339566,3.103464926897431,-0.0138272851237557,3.0815846040810904,-0.1157459905373201,4,ok,0.2192909367566491,0.1930164710883005,0.1720768592469854,0.1713711512217551,0.0340768446754894,19.06096895462952,1.4574595787471716,ok,3.930199395747205,ok,1.3868049128867304,floor,1.6756311196049798,ambiguous
