farm_id,n,cv,pred_se,obs_half_sd,pred_half_sd,ratio
43,194,0.5175134512266398,0.037155300450258895,0.060449859112269036,0.07431060090051779,0.8134755792541011
44,92,0.4328261452508464,0.045125245032781286,0.0742942743612253,0.09025049006556257,0.8232007860262491
45,116,0.47957273330020744,0.04452721044533756,0.0811747212473138,0.08905442089067513,0.9115181530062995
47,326,0.503198593582175,0.027869592495005473,0.0692756957246628,0.055739184990010945,1.242854479072088
48,161,0.46756254134463854,0.03684909044013094,0.0810649843142371,0.07369818088026188,1.0999590945934492
49,464,0.4650560284389029,0.02158968411805968,0.041596578713044355,0.04317936823611936,0.9633438471257898
53,47,0.49762115142573354,0.07258550502188713,0.15953127296675473,0.14517101004377425,1.0989196322230612
54,40,0.4353841093377279,0.0688402721275502,0.12762059926177904,0.1376805442551004,0.9269327046334023
55,52,0.45808053891963085,0.06352434120641949,0.14397069563807216,0.12704868241283898,1.1331931422180819
56,100,0.46975730537463545,0.046975730537463546,0.09378000338984191,0.09395146107492709,0.9981750397160035
58,13,0.4363377304291049,0.12101831234474782,0.29159585807934435,0.24203662468949563,1.2047592320105578
59,255,0.5175422031848568,0.032409749929608336,0.05679709896637515,0.06481949985921667,0.8762347609860366
60,71,0.37608715852339,0.04463333416178033,0.09455519320566465,0.08926666832356066,1.059244116324975
61,103,0.49839842347753543,0.04910865588433417,0.0799444266627319,0.09821731176866834,0.8139545383916162
62,136,0.5084906270743881,0.04360271155074232,0.08529485144658977,0.08720542310148464,0.9780911371455482
63,230,0.45595631722115587,0.030064869229708538,0.04702233431249357,0.060129738459417076,0.7820146156835525
64,305,0.5352529414701435,0.030648494272240256,0.05393862794297255,0.06129698854448051,0.8799555936395093
65,246,0.42687929124803886,0.027216829538873208,0.032216408498880966,0.054433659077746416,0.5918471961046559
66,136,0.39603874477148016,0.03396004219496201,0.05253548219965287,0.06792008438992402,0.7734896484823353
67,287,0.5467893312374082,0.032275953700856515,0.0659957545425514,0.06455190740171303,1.022367226608087
68,150,0.5066368086894869,0.04136672220671005,0.07697871665170779,0.0827334444134201,0.9304425459073616
69,309,0.4704187092018805,0.026761185361731082,0.033847947452617676,0.053522370723462165,0.6324074773799215
70,361,0.5097228084637837,0.026827516234935983,0.04047526449662171,0.053655032469871966,0.7543610102062491
71,147,0.46084948386503427,0.03801022479505395,0.052006795588755796,0.0760204495901079,0.6841158644702772
72,90,0.41460994499188525,0.043703725557715976,0.07751416346359381,0.08740745111543195,0.8868141385478353
73,85,0.4515687509713823,0.04897950794241036,0.0822058079166391,0.09795901588482071,0.8391857265419644
74,295,0.5903146076468873,0.03436944524001074,0.07329771548144222,0.06873889048002148,1.0663208988330375
75,389,0.5375702305504547,0.027255892633040433,0.046585805076180056,0.054511785266080866,0.854600612487505
76,434,0.5103951842038652,0.024499752846420888,0.04317761684854942,0.048999505692841776,0.8811847433566485
77,310,0.5034168641792182,0.028592156557013425,0.04984238410678983,0.05718431311402685,0.8716093871303998
78,108,0.44748914545675605,0.04305966309814895,0.07212522044659643,0.0861193261962979,0.8375033065423234
79,169,0.47598372422545593,0.03661413263272738,0.08179886475215474,0.07322826526545476,1.1170394991009454
80,446,0.4309780758387985,0.020407403357106117,0.030892202371401854,0.04081480671421223,0.7568871411718532
81,492,0.4587075256941202,0.020680132355590956,0.03135266888241525,0.04136026471118191,0.7580383999316845
82,347,0.471080310102458,0.025288916058364325,0.0512413831729212,0.05057783211672865,1.0131194048543073
83,134,0.42271769243410107,0.03651724674284325,0.0516630532027227,0.0730344934856865,0.707378811531674
84,37,0.509150944655114,0.08370389968686677,0.18668336119530618,0.16740779937373354,1.1151413607590674
85,410,0.46452999625954855,0.022941501291853964,0.05202169282775361,0.04588300258370793,1.1337900725404009
86,944,0.5093304581849712,0.016577294420116365,0.029989003816893206,0.03315458884023273,0.904520456019104
87,235,0.4703655264282054,0.03068326374856792,0.05416475923613261,0.06136652749713584,0.8826433797913797
88,68,0.3973934235314734,0.04819103118076704,0.09538445948150052,0.09638206236153408,0.9896494964354311
89,226,0.48926543773688114,0.032545452801738456,0.06012605933037105,0.06509090560347691,0.9237244246784507
90,101,0.5496750539618536,0.05469471212227269,0.0926329927861783,0.10938942424454538,0.8468185423400048
91,50,0.4510439901977641,0.06378725281645553,0.11292943380735615,0.12757450563291106,0.8852037736466302
92,54,0.43223492458383683,0.05881972301337605,0.0957949872190323,0.1176394460267521,0.8143100843678557
93,28,0.682337129751797,0.1289495968306333,0.24764955069475764,0.2578991936612666,0.96025717327379
94,68,0.4628719608521234,0.0561314701685314,0.11432976555827665,0.1122629403370628,1.018410574451447
95,69,0.4726918529540182,0.056905411964562454,0.13489099593242282,0.11381082392912491,1.1852211527475232
96,381,0.4195792391484016,0.021495695590869023,0.05420133056596415,0.042991391181738045,1.2607484679162437
97,178,0.44478868378682207,0.033338321340498286,0.07291535572098576,0.06667664268099657,1.0935666942595967
98,57,0.38786440585748666,0.05137389557120496,0.13051203284219867,0.10274779114240992,1.270217407022474
99,12,0.4542799069641773,0.13113931328660297,0.20660612713140666,0.26227862657320594,0.7877352791983595
100,329,0.4158290309088947,0.02292539657995955,0.041870436462379416,0.0458507931599191,0.9131889238282763
101,270,0.48651209113836336,0.029608182979498982,0.06289115839257096,0.059216365958997964,1.0620570407194097
102,274,0.5727180757070874,0.03459916427841964,0.06729598224577696,0.06919832855683929,0.9725087823544791
103,253,0.44239754944644116,0.027813295634573604,0.058988561843936714,0.05562659126914721,1.060438191485125
104,401,0.4887104065022328,0.02440503307640236,0.053575081366152355,0.04881006615280472,1.097623617194664
105,274,0.4610026866226568,0.0278501908073315,0.07239673122309091,0.055700381614663,1.2997528764512565
106,410,0.4176920232302745,0.0206283386814495,0.042373853402773436,0.041256677362899,1.0270786721394844
107,92,0.5006539177385451,0.05219677915131582,0.09867442298102198,0.10439355830263164,0.9452156300197166
108,492,0.49389587851968847,0.0222665458174299,0.0457439781578618,0.0445330916348598,1.027190713210087
109,105,0.4546825067375937,0.04437246914936396,0.0720243218752897,0.08874493829872793,0.8115879424339191
110,283,0.5710211287978966,0.03394368280832696,0.06352689709811002,0.06788736561665391,0.935769071624217
111,592,0.4820607298853875,0.019812573953209775,0.04370152454166283,0.03962514790641955,1.1028734743115718
112,120,0.4110858257259057,0.037526829970119344,0.04874295534030744,0.07505365994023869,0.6494414180350286
113,122,0.5520919357100814,0.049984055283570396,0.10627678449017648,0.09996811056714079,1.0631068636512706
114,925,0.5228498096576726,0.017191195844104036,0.03387793353508958,0.03438239168820807,0.9853280086594005
115,372,0.4258220071338548,0.022077842597548098,0.05345908550558952,0.044155685195096196,1.2106954125926808
116,468,0.43321722479790786,0.02002547330029572,0.04212908328156228,0.04005094660059144,1.0518873299474063
117,164,0.3925275488253713,0.030651251972485864,0.07428384906257922,0.06130250394497173,1.211758807262754
118,310,0.4550831034624668,0.02584698341773894,0.05272091335499497,0.05169396683547788,1.0198658873052917
119,150,0.45062079851756265,0.03679303412845116,0.05343520850753644,0.07358606825690232,0.726159309408738
120,351,0.4746007757143297,0.02533231533653262,0.04634954069818049,0.05066463067306524,0.9148303280304227
121,416,0.501092380329942,0.024568075244375303,0.04730597372508769,0.049136150488750606,0.9627529477694449
122,267,0.581169370659644,0.035566987881177126,0.0897405197370212,0.07113397576235425,1.2615704208187104
123,196,0.4374107485361977,0.031243624895442693,0.05775105136458844,0.06248724979088539,0.9242053628196678
124,240,0.5094790948455254,0.03288673415962581,0.052427414659427754,0.06577346831925163,0.7970906202627978
125,333,0.5116598339607095,0.028038786182655966,0.0577947483301589,0.05607757236531193,1.030621439060532
126,217,0.430026618524723,0.02919210901519234,0.05734625106567557,0.05838421803038468,0.9822217887003483
127,136,0.3948865848330128,0.03386124529530949,0.06226945122538886,0.06772249059061898,0.9194796393683506
128,61,0.4933778331186223,0.06317055838056143,0.12246477114859397,0.12634111676112286,0.9693184157944558
129,67,0.4394588581114158,0.05368844451292804,0.11033108054143355,0.10737688902585608,1.0275123589664261
130,375,0.4990113615770858,0.025768835906084548,0.05235179989644936,0.051537671812169096,1.0157967571225837
131,95,0.3885804411688966,0.03986751206829867,0.07330176396219627,0.07973502413659735,0.9193170097574688
132,56,0.4316615054079092,0.05768319501055225,0.10445950421496408,0.1153663900211045,0.9054587232542756
133,68,0.4636071479343582,0.056220624697785625,0.1154376149342704,0.11244124939557125,1.0266482768094995
134,162,0.42144608901222563,0.03311193193834378,0.06600666100470724,0.06622386387668756,0.9967201721665657
135,803,1.9756416344350807,0.06971887927001298,0.13457824746575092,0.13943775854002596,0.965149245619291
136,173,0.5629968837451003,0.04280386044301168,0.09005454905529292,0.08560772088602336,1.051944241982449
137,601,0.49385551488684415,0.020144786635568904,0.04367986890798601,0.04028957327113781,1.0841482140809098
138,273,0.44266495162724845,0.02679130164723144,0.05904897318783353,0.05358260329446288,1.1020176243272513
139,327,0.6382385675584498,0.03529467343440321,0.07097560961135087,0.07058934686880643,1.0054719693505922
140,65,0.38022995851968,0.04716172198785425,0.08737055309542453,0.0943234439757085,0.9262867152934473
141,134,0.4162744869990798,0.03596063856935834,0.05739261417673508,0.07192127713871668,0.7979921444670713
142,652,0.49161436966397404,0.019253104620177517,0.04476290084140153,0.038506209240355034,1.1624852647008785
143,199,0.406676743779824,0.028828550017950788,0.05009610442438876,0.057657100035901576,0.8688627141010425
144,859,0.4962104037223582,0.01693048049195194,0.027433266616692785,0.03386096098390388,0.8101738940526065
145,415,0.4689283606749585,0.023018787897144902,0.041911432724937955,0.046037575794289805,0.9103744496063664
146,210,0.5600885444065238,0.038649781467713286,0.08286059433227362,0.07729956293542657,1.0719413045257777
147,183,0.5322833011210334,0.03934751383625859,0.07210459070805132,0.07869502767251718,0.9162534513375938
148,71,0.4335773488284248,0.05145616449978927,0.10964449013011068,0.10291232899957854,1.0654164685220535
149,371,0.9990519039564933,0.05186819047110555,0.10261328483267257,0.1037363809422111,0.9891735560915299
150,240,0.49562719104139225,0.0319925976138479,0.07223018278022489,0.0639851952276958,1.1288577384688554
151,139,0.407858081813512,0.03459407098747288,0.0642258863909188,0.06918814197494576,0.928278814224786
152,85,0.4149100821964346,0.04500331704222441,0.08712119775889098,0.09000663408444882,0.9679419594465605
153,71,0.5047048763495411,0.059897449005263205,0.14219566549395657,0.11979489801052641,1.1869926670955704
154,213,0.492413253237015,0.0337396001687448,0.0965842791410042,0.0674792003374896,1.4313192607195824
155,129,0.459527572210465,0.04045914674343174,0.07422064104174876,0.08091829348686348,0.9172294402599823
156,268,0.4455488346858108,0.027216226783582396,0.04218548377494493,0.05443245356716479,0.7750061040862655
157,120,0.4357294850676634,0.03977647799027828,0.07923984317828336,0.07955295598055656,0.9960640959419569
158,125,0.3937340541297051,0.03521664440362409,0.0643725914137373,0.07043328880724818,0.9139512367497571
159,211,0.6423152547051755,0.0442188057196795,0.11311755354291766,0.088437611439359,1.279066131500866
160,209,0.5576587789472242,0.0385740643299689,0.061545231646052107,0.0771481286599378,0.7977540442664282
161,139,0.47872117562073596,0.040604600156488944,0.07699156696531587,0.08120920031297789,0.9480645871230429
162,71,0.47572221926465846,0.05645784042185712,0.09543331446535858,0.11291568084371424,0.8451732633791326
163,297,0.4697389977011497,0.027257021210265023,0.05419269778939841,0.05451404242053005,0.9941052870625016
164,290,1.0246646879964947,0.06017038230142667,0.11296587989265318,0.12034076460285334,0.9387166540403941
165,238,0.5195804089766355,0.033679395578341154,0.06888136152685512,0.06735879115668231,1.0226038850167483
166,403,0.4692209868205505,0.023373562214660575,0.04890217464920271,0.04674712442932115,1.0461001665062815
167,244,0.4722942918637173,0.030235543770173453,0.06264595017780189,0.060471087540346906,1.0359653303077094
168,234,0.5133710185296373,0.03356011334866184,0.06880193781236876,0.06712022669732368,1.025055206124805
169,402,0.48065317643511396,0.02397280154619077,0.05083966114329083,0.04794560309238154,1.0603612816243655
170,164,0.46113290657299083,0.03600843037506555,0.07401211479427941,0.0720168607501311,1.0277053737606117
171,76,0.4998044311322141,0.05733150017997777,0.10128720139556814,0.11466300035995554,0.8833468606054485
172,221,1.5104575833226768,0.10160437227865829,0.19825575118728578,0.20320874455731658,0.9756260815408277
173,341,0.649155036595617,0.03515371613605538,0.06813625077845067,0.07030743227211075,0.9691187485661977
174,304,0.807907662942211,0.04633668234838444,0.08129959527583068,0.09267336469676889,0.8772703520784677
175,38,0.4268874029270264,0.06925028116564268,0.12640011948027355,0.13850056233128535,0.9126325363064719
176,38,0.4442954638621768,0.07207424154967368,0.15933413696594104,0.14414848309934736,1.1053473025874834
177,114,0.4981149115636882,0.046652735870782065,0.09097236057441867,0.09330547174156413,0.974994915907958
178,68,0.8638164122414149,0.10475312672980712,0.17287376280355254,0.20950625345961424,0.825148461913939
179,76,0.5765896592729798,0.0661393699121439,0.12831344809672163,0.1322787398242878,0.9700232120986829
180,152,0.5072161738929213,0.04114066427470884,0.07010420444603647,0.08228132854941768,0.8520062288971465
181,86,0.6219631876164158,0.06706801535112858,0.13383229447696574,0.13413603070225716,0.9977356104567785
182,140,0.6125052411129727,0.05176614105701448,0.08212842812876713,0.10353228211402896,0.7932639603009239
183,98,0.4299519487596249,0.043431705507471684,0.07641486696357842,0.08686341101494337,0.8797129432371997
184,271,0.4800186287260771,0.029159055097597655,0.07592798288685612,0.05831811019519531,1.3019623343883946
185,119,0.473185175240226,0.0433768138958746,0.06936156197983666,0.0867536277917492,0.7995234752180977
186,230,0.8391148193849182,0.055329592683944766,0.11368495860761306,0.11065918536788953,1.027343172911171
187,65,0.44064287061046636,0.05465502150479612,0.10757761011799172,0.10931004300959224,0.9841512010799548
188,232,0.5110422746078038,0.033551569059634745,0.06698827834023845,0.06710313811926949,0.9982883098726785
189,143,0.4058710803417822,0.03394064480287614,0.07297994871445433,0.06788128960575228,1.0751114060783842
190,182,0.4773629201986319,0.03538449383965837,0.06449955297132325,0.07076898767931673,0.9114098574307313
191,41,0.41096130562434086,0.06418137309000647,0.13513270145589942,0.12836274618001295,1.0527408105338636
192,147,0.4245723395313938,0.03501813635984563,0.0741276412792023,0.07003627271969126,1.0584178512166984
193,363,0.4788378389037976,0.025132468653571473,0.04397131008915418,0.050264937307142946,0.8747909068396589
194,178,0.44161610527111367,0.03310052652716319,0.0632465549619035,0.06620105305432639,0.9553708293733886
195,70,0.3856981377385672,0.04609974487921331,0.06813170573725114,0.09219948975842662,0.7389596831366868
196,59,0.5335864074827465,0.0694670333043489,0.14867750830465895,0.1389340666086978,1.0701299683640813
197,53,0.33964863444300153,0.04665432797149281,0.09889110983172063,0.09330865594298562,1.0598278244640673
198,27,0.45775808202108886,0.08809558395953415,0.19174592789824785,0.1761911679190683,1.088283426251675
199,760,0.4675495411129242,0.016959804391363048,0.028851144701871025,0.033919608782726096,0.850574217606064
200,278,0.5376212518522342,0.03224437993767807,0.057695448242690954,0.06448875987535614,0.8946589817233995
201,322,0.49701425032817514,0.02769752130473644,0.05608466207965319,0.05539504260947288,1.0124491188686688
202,232,0.5489853147151625,0.03604265168381007,0.066884998148277,0.07208530336762015,0.9278590090295845
203,184,0.5743642769014183,0.04234269626591906,0.06824195421193682,0.08468539253183811,0.8058291066700877
204,313,0.4514777361734527,0.025519030439451793,0.04625737599882378,0.051038060878903585,0.9063309851950921
205,192,0.5009580359885185,0.03615353211633467,0.05971375176186568,0.07230706423266935,0.8258356551404028
206,247,0.5133664085983985,0.03266472236147583,0.06724489740411334,0.06532944472295166,1.0293198983901473
207,215,0.5689464100323027,0.03880182311040775,0.07916371123331815,0.0776036462208155,1.0201029859868131
208,119,0.5216423880350287,0.047818879309791784,0.11897221373099294,0.09563775861958357,1.243987891897659
209,38,0.41373030891378265,0.06711591867686321,0.15100745041142075,0.13423183735372643,1.1249749194260628
210,76,0.5105141731967879,0.05855999184763208,0.07568253441313487,0.11711998369526416,0.6461965928039585
211,37,0.41466892091171875,0.06817115066489186,0.12489762307423019,0.13634230132978373,0.916059226344792
212,122,0.41663560818191714,0.03772041561462831,0.07213332601214704,0.07544083122925661,0.9561576249463846
213,91,0.5254880267096251,0.055086113027862246,0.10739913333938271,0.11017222605572449,0.9748294754892293
214,165,0.44136190671835124,0.034359977837335305,0.055639112444979176,0.06871995567467061,0.8096500048454938
215,94,0.47681507733411893,0.04917972012989399,0.09474865577055792,0.09835944025978798,0.9632899040529997
216,747,0.5248656768859197,0.019203830872456966,0.04984118543648777,0.03840766174491393,1.2976886165971273
217,542,0.5280657278466796,0.022682365214982247,0.039791128974912965,0.045364730429964494,0.877138001213162
218,157,0.5079853663817802,0.04054164584107785,0.08366207447261945,0.0810832916821557,1.031804120638966
219,139,0.5006047513058463,0.04246074082028138,0.06552288160866149,0.08492148164056276,0.7715701650848785
220,207,0.48246567484497593,0.03353368249765044,0.07838472101855748,0.06706736499530087,1.1687460961683758
221,120,0.45211287717198606,0.04127207022760987,0.07809447525261091,0.08254414045521974,0.9460935061160063
222,75,0.49899226533822766,0.05761866374331338,0.1155158570409576,0.11523732748662675,1.0024170081032395
223,230,0.41242895519236406,0.027194759971687084,0.0662169402216919,0.05438951994337417,1.217457706753644
224,133,0.49681328588357476,0.04307917531816844,0.07688563514063813,0.08615835063633688,0.8923758936050474
225,124,0.46843698787410765,0.0420668833438209,0.06038031570446598,0.0841337666876418,0.7176704203513937
226,311,0.45067531428984087,0.025555452530766125,0.05181380584519435,0.05111090506153225,1.013752462078609
227,569,0.46575898216421235,0.019525632266513306,0.04331907495341976,0.03905126453302661,1.1092873808678783
228,137,0.5600225633884972,0.04784595655251327,0.09823359507981037,0.09569191310502655,1.0265610947917219
229,247,0.4674481840780965,0.029743015700958938,0.058427385742502926,0.059486031401917876,0.982203457946922
230,548,0.5670900140265671,0.024224884804915147,0.04707196436811996,0.048449769609830294,0.9715621920845877
231,281,0.46288830458213226,0.02761360117438911,0.04052150398678815,0.05522720234877822,0.7337236409492794
232,66,0.5583207940915398,0.06872453898949266,0.15966322203448713,0.1374490779789853,1.1616172649691994
233,478,0.4952239369846615,0.02265101564971366,0.04106227753998766,0.04530203129942732,0.9064113983892537
234,235,0.5080574016882562,0.03314201058438388,0.058815038927605146,0.06628402116876776,0.8873185104122513
235,320,0.5519981107988519,0.030857632479942335,0.060467100351444335,0.06171526495988467,0.9797754314228149
236,300,0.43683846134188986,0.025220880324812203,0.0463748650660491,0.050441760649624405,0.91937443239096
237,157,0.4998834368516121,0.03989504147138704,0.0876566464544855,0.07979008294277408,1.0985907423777634
238,55,0.6026369529435212,0.08125955015795785,0.15592089392787187,0.1625191003159157,0.9594004250871572
239,189,0.4181938256897454,0.030419124783911528,0.06681170888315974,0.060838249567823056,1.098185916882395
240,199,0.5662929834076376,0.04014344524657717,0.0691898740953623,0.08028689049315434,0.8617829594641204
241,400,0.4587156537519581,0.022935782687597904,0.06161683188720514,0.04587156537519581,1.3432467669944241
242,73,0.4490367771650794,0.05255577953265414,0.12863528306878816,0.10511155906530828,1.2237976889759958
243,79,0.4672406351086738,0.05256867853817601,0.10619138796117975,0.10513735707635202,1.010025274689588
244,263,0.4458790330598089,0.02749407901154986,0.05236571883162364,0.05498815802309972,0.9523090191460053
245,100,0.4073444272882957,0.04073444272882957,0.08442037882341807,0.08146888545765914,1.0362284735967437
246,436,1.6883686639878295,0.08085819427556305,0.15731046245470262,0.1617163885511261,0.9727552282369293
247,103,0.5344260434219399,0.05265856275971392,0.08513696167430429,0.10531712551942785,0.8083866821697396
248,163,0.5077421546399784,0.03976943485211645,0.06900137671511054,0.0795388697042329,0.8675176925658327
249,84,0.4958623500806314,0.054103017941028224,0.13178492384775153,0.10820603588205645,1.2179073262733315
250,139,0.44909782679395727,0.03809198050299676,0.07400829863342293,0.07618396100599352,0.9714419893132173
251,157,0.4792819699131659,0.03825086541495032,0.08187418677060498,0.07650173082990064,1.0702265933387813
252,341,0.44965235108631035,0.024350040004148976,0.04423171280441584,0.04870008000829795,0.9082472307412892
253,225,0.47354862221620814,0.03156990814774721,0.053503488427781,0.06313981629549442,0.847381122830396
254,757,0.46314750473406263,0.016833382381626738,0.035242674185151535,0.033666764763253476,1.0468090543590969
255,109,0.7894452695532609,0.07561514299216103,0.13655906203393933,0.15123028598432206,0.9029875275650561
256,90,0.685515691376715,0.07225969855118224,0.1239023791376295,0.14451939710236447,0.8573408249819107
257,69,0.39825751907399864,0.047944571181545326,0.09655508150042619,0.09588914236309065,1.0069448857391372
258,211,0.651153922704104,0.044827284718430296,0.07337818785086962,0.08965456943686059,0.8184545228622881
259,233,0.5109643653235844,0.03347438855903765,0.06305047225847045,0.0669487771180753,0.9417718287411054
260,625,0.48002150267366894,0.019200860106946757,0.04181848977319357,0.038401720213893514,1.0889743881333704
261,257,0.4370989957544786,0.027265486235314905,0.056836043241446976,0.05453097247062981,1.042270853908917
262,424,0.4964042086544452,0.024107519494035404,0.04605918610153444,0.04821503898807081,0.9552867127812599
263,266,0.528738187995805,0.03241901833482255,0.0509976380508799,0.0648380366696451,0.7865389001631384
264,184,0.483370536059625,0.03563454869213618,0.0641109869617406,0.07126909738427235,0.899562213003256
265,51,0.4636558898672273,0.06492481084233627,0.16789151651906306,0.12984962168467254,1.2929688538236304
266,182,0.532819777136455,0.03949522957059175,0.07650341425007826,0.0789904591411835,0.9685146165986955
267,744,0.49132563380893857,0.01801287168352968,0.037466251257494296,0.03602574336705936,1.0399855146848151
268,175,0.5387552464583363,0.04072606856171628,0.07811539286629554,0.08145213712343256,0.9590342945565624
269,216,0.4685382366781447,0.031879989023467566,0.059195749938998336,0.06375997804693513,0.9284154692685596
270,492,0.5485560006077101,0.02473081443312909,0.058009942523047225,0.04946162886625818,1.1728271763937106
271,141,0.4462862233976105,0.03758408003798193,0.07435022658013357,0.07516816007596386,0.989118617576861
272,304,0.5043683999962065,0.02892751165656269,0.06381378664694404,0.05785502331312538,1.1029947443209622
273,366,0.4515212846198601,0.023601395627945387,0.04227342495570905,0.047202791255890775,0.8955704489283448
274,365,0.4380103879900621,0.022926511541701975,0.04739677941840269,0.04585302308340395,1.0336674930285563
275,84,0.4454116558092595,0.04859839590860831,0.09584324696484581,0.09719679181721662,0.9860741818010185
276,550,0.43830939010515513,0.018689575191161954,0.040912921563854066,0.03737915038232391,1.094538563487554
277,136,0.5042668333256689,0.04324052422482277,0.10344769999511585,0.08648104844964553,1.1961892443446651
278,137,0.41595440346856744,0.03553738298643778,0.04845151182093111,0.07107476597287556,0.6816978031193488
279,457,0.47456328661233027,0.022199134221309265,0.0492887474786107,0.04439826844261853,1.1101502199869067
280,465,0.6049163387045939,0.028052323493815236,0.06807861923565989,0.05610464698763047,1.2134221119093638
281,216,0.410319919151114,0.027918734256118793,0.04966151715646825,0.05583746851223759,0.8893941376583756
282,171,0.43477460612031393,0.03324804511045875,0.06291191644286599,0.0664960902209175,0.9460994809447603
283,80,0.46563719987562124,0.05205982158872728,0.1352584862209121,0.10411964317745456,1.2990679000924599
284,116,0.5045784814586763,0.0468489358756661,0.0797600998466428,0.0936978717513322,0.8512477215952214
285,249,0.5177343318933713,0.0328100801449918,0.052955511592846186,0.0656201602899836,0.807000643686776
286,553,0.5361848582326673,0.022800899469821036,0.04672084922169925,0.04560179893964207,1.0245396082627867
287,538,0.4259454300943561,0.01836381146193285,0.03521728572970152,0.0367276229238657,0.9588773496914019
288,112,0.5628879165944534,0.0531879086897211,0.1040980626739272,0.1063758173794422,0.978587664361814
289,121,0.6116198482989611,0.05560180439081464,0.11687549773738326,0.11120360878162928,1.0510045403912374
290,436,0.5512444255794672,0.026399820020082423,0.036069303007076246,0.052799640040164846,0.6831353959920602
291,379,0.4612119870211888,0.023690868450677728,0.04606326358816716,0.047381736901355456,0.9721733857934918
292,410,0.4814813868005872,0.023778670798941453,0.04433155544552387,0.047557341597882906,0.9321705956646106
293,152,0.40573445515920825,0.03290940995882121,0.05490860203117974,0.06581881991764242,0.8342386280988571
294,209,0.5295547640187855,0.03663006896809799,0.06623790063111648,0.07326013793619598,0.9041465454078814
295,508,0.4706348473517097,0.020881044767779935,0.030456828892048624,0.04176208953555987,0.7292937022730875
296,256,0.5087963655298893,0.03179977284561808,0.06063110040164659,0.06359954569123616,0.9533259985220521
297,315,0.46700190109987894,0.026312576245391236,0.03379108934886081,0.05262515249078247,0.6421091008672986
298,141,0.47224010135141653,0.039769790855774305,0.08321405138034081,0.07953958171154861,1.0461967436806208
