A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,farm_id
0.033769730602554573,-0.09880460255192901,0.23902088856566797,0.05985724739440668,-0.013144934848961568,0.05929340350163205,0.0020481379905494842,0.08771362818537415,-0.1958787565118284,0.06326243220805905,0.12533949333914582,0.09389135724178381,-0.3226356178903209,0.14798088733196166,0.030669787793115744,0.17902058640792942,-0.026007426184651114,0.03542483284000753,-0.18487176945891143,-0.12867630274023847,-0.25396824322168354,0.2171651899490802,0.23024219071130747,-0.006465493554919017,0.0050947054504303655,0.09682075269498684,0.16730422325620353,0.053915081012439074,-0.07016151334136121,0.15386374554105764,0.07373835885594554,0.020514238619231916,-0.024854783429694695,-0.05148603871392893,0.055661271897267876,0.047006902549051585,-0.12716011783650297,0.0533767086408901,0.1724783523100304,-0.02871149471352469,0.13103947715928854,-0.006156104090958758,-0.15668525187511761,0.2161579941440326,0.057252913487036344,0.04644522516487501,-0.023903691170217425,0.09001387856882301,-0.21769363248955484,0.011097845007247711,-0.09638028444577844,0.05187390393377403,-0.019130983060172087,-0.0982609493156723,0.18245610234195447,-0.07909906843264701,-0.010640847099846775,0.0011668504374987027,-0.19432815822383415,-0.15340411472390217,0.03134643556990868,-0.051677122766250326,0.12802371223600303,0.09971436063579252,11
0.05393981423640346,-0.05431170356528736,0.2456422206891809,0.07101689142223001,-0.03696501627297476,0.07205495370596708,0.027273690773443625,0.014398994389108091,-0.1788831611075804,0.10734599319868723,0.072047884010316,0.12951020126502086,-0.30774587964899397,0.1091339984963317,0.03133563933366208,0.2035702445885343,-0.05418205492352801,0.040817352582058465,-0.17612853084924274,-0.09612917062249741,-0.2842799100535137,0.26287416323995666,0.16815102511592883,0.05130371102689446,-0.002074961709168333,0.10696874828362718,0.16176644212234922,0.08037450475413901,-0.037730281655145734,0.06773609795853988,0.045272757670187264,0.04021835179521785,0.016562208593844774,-0.04026599679590288,0.07306315185702235,0.09447004543396048,-0.14074926702707227,-0.007260665955673373,0.15717328862163274,-0.05935291160204657,0.11598848086243048,0.040289044727996784,-0.1615761679231774,0.1975811340121771,0.07314052015979848,0.07236341293681879,-0.03318986719876489,0.08496407713412163,-0.22138918111236447,0.04479779242013547,-0.07951306817347353,0.018897976485717474,0.01792952072734574,-0.10838381808228573,0.16704563776239514,-0.07788516713875093,-0.0005304484790396832,0.0014704363394427659,-0.26669960895368733,-0.1560190853616459,-0.02413939331388664,-0.07744614185543502,0.13924794855096395,0.0684848016632495,12
0.06722824293272832,-0.05342663877835737,0.25445469152997563,0.051715045687517676,-0.06746463856017727,0.08898948699302814,0.007664437124109202,-0.009604616562270015,-0.1674425945260775,0.0867644879328633,0.09176757958673551,0.0930472267714854,-0.31405656584946,0.09031672327587544,0.02731658973856902,0.194715525176395,-0.04147477770881813,0.04365607155385532,-0.18545305010508875,-0.07405001583305025,-0.2719014305558728,0.26494113864654995,0.18389610659183048,0.006193035902623399,-0.030460376206188997,0.08933456676600089,0.17105169046928795,0.07428071017861022,-0.026675707534387017,0.09756432565851306,0.06939337392037168,0.07395793275024351,0.023632057902145065,-0.08009992465174781,0.03116387564470958,0.08482468673508671,-0.1631054089066847,0.0007380300179871756,0.17073608115747102,-0.05593764292124274,0.07917092936660655,0.03932700887734794,-0.20398780682156534,0.17021451073107188,0.1059862906311472,0.05435133965133157,-0.018922554589428143,0.07510955940299831,-0.23026141253871502,0.0366513686882001,-0.058818303236699856,0.010165099621367538,-0.023432854374915105,-0.08886215375148737,0.1833598862695742,-0.08344175224931948,0.009344525558556109,0.011106959692259936,-0.2174980644009607,-0.14261497873435697,0.04505662189361438,-0.11709875787241636,0.14535598993234813,0.08188324042227316,13
0.04263006447773684,0.05350825526936853,0.33436321939284225,0.06630533525226853,-0.06683943217268039,0.012339104083832797,0.024089236332893945,0.03645803589574246,-0.1732078866108841,0.12524858390834537,0.05497096271134751,0.13878484593241952,-0.2532679331236421,0.08363393153181334,-0.045266191878280744,0.12806050731789317,0.0067757753168598365,-0.10803498189533232,-0.1621134854364061,-0.059148939494071795,-0.18874395858159232,0.32112000183248635,0.1314645308233638,0.1291136885721141,0.006529723776169657,0.13673866411460356,0.10492478491886766,0.13463330602334514,0.03714691273737562,0.043137586512977416,-0.0009407402008345572,0.09655940823343191,0.042630309831552624,0.05688032910764098,0.033894809247711176,0.062376331254103495,-0.11980857610302714,0.0023965010629043576,0.17713832439541013,-0.17762834963666302,0.07099915309804955,0.02456387328951372,-0.1355816598597755,0.17551162092950476,0.0883342742556327,0.02315997409025368,-0.007336079091719341,0.11413919314918475,-0.14141945520622826,0.0342126957852767,-0.07915811055134979,0.004679326636036735,0.0477947316306066,-0.10791247366819244,0.17052255810297037,-0.14424000433586198,-0.09587135179362026,0.005257978275932281,-0.28889694914510267,-0.16622529336193811,-0.11531880829159806,-0.09113067903633261,0.12722000181811008,0.08122556914537753,14
0.04577635312515479,-0.04027842052254559,0.2788056033191576,0.09425199840552125,-0.053154166755117783,-0.0202159622419881,-0.01603833353382253,0.10419041284263016,-0.2123569745473072,0.07846038451468644,0.019371218714840686,0.0501006455752035,-0.3335687312336218,0.07272219509721367,-0.07923460301960313,0.08080780634159114,-0.005686439618551619,-0.06555836240426642,-0.11800407110997894,0.02010727351207535,-0.24181496970254485,0.3000976972047089,0.20692060392062514,0.03433922299823333,0.011850373735443896,0.15786519106620156,0.09318190502473095,0.03843325950613615,-0.011803105459674546,0.12423216176883362,0.040398714038725074,0.00994110335099997,-0.002712831072522837,0.03693119446744173,0.06599467406353857,0.03417397272875228,-0.1240793182423938,0.018736965254043395,0.18993506508822705,-0.1737752115160993,0.09047973525991655,0.054480508912334316,-0.17323304156258917,0.2638035866337393,0.09364619082325581,0.013922063953694072,-0.061992626715067126,0.11848335821758031,-0.15053190962418891,0.08750301323464549,-0.09393951830702209,0.019835079948014332,0.04955536214245111,-0.046095484747489764,0.16829270478791783,-0.14577446616803827,-0.04720185487884556,0.012269089519604303,-0.27254062264867457,-0.10174713359420516,-0.01800265589214153,-0.11941891155596124,0.0010148998851314847,0.11800062741324126,15
0.04576444163533198,-0.040771363240858775,0.2784309916524128,0.09459462483469684,-0.05295081791594804,-0.020513424819937082,-0.016281282621711347,0.10449250883501583,-0.21256930235215563,0.078403805157102,0.019022643112972745,0.049886933222873325,-0.3336601902340491,0.07255061461238413,-0.07950288231604181,0.0805299224042194,-0.005617844053787361,-0.06539823335392556,-0.11760887393869705,0.020509425405565617,-0.24186782173562685,0.30008310687839757,0.2073472574849159,0.03396969253311717,0.011792463722573957,0.15803533530209268,0.0932200642048843,0.03808604216287377,-0.011842742074672398,0.12445987075702011,0.04040113173904297,0.009675773666475027,-0.002679750465110465,0.03690711955273216,0.06584288253029616,0.03390574951524956,-0.12385767322165919,0.018746445460962262,0.190032554756863,-0.17395714675113047,0.09061106528448812,0.0545608678729186,-0.17324996458851857,0.26416236670106646,0.09370551693025904,0.013689138376166346,-0.06227902342871223,0.11862282070601567,-0.15063965633603651,0.08769296876766854,-0.09413069276760666,0.01974363277758138,0.049562552150101837,-0.045871997314678926,0.1682808826802742,-0.14588944714047825,-0.04706320384039004,0.012417324606039832,-0.27260346401657853,-0.101534608622785,-0.017586805741540226,-0.11951507100745959,0.0004386976668892523,0.11806333120269294,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
0.02566677741022095,-0.09666495374226335,0.22580703442626943,0.07877681505048974,-0.004086816210950312,0.080259206556649,0.008440087647557904,0.02435189923404226,-0.15763272056069272,0.07700555448251466,0.08870388588777801,0.08895974756631995,-0.33818102046083015,0.11598238435852451,0.04474245388011056,0.20214695458271056,-0.06636664657805103,0.1244173242759366,-0.1473094464753401,-0.1288880877805505,-0.28008248263044144,0.24937722389519884,0.1770042023434855,0.04006197483022219,0.009996519334746165,0.06958828871328283,0.15260704550420767,0.03491622810821886,-0.06755203469157385,0.07992321111451119,0.08950412289546497,0.025439824421128476,-0.01972935794427002,-0.06289631977779923,0.0831280342739657,0.0809547921594997,-0.12307819215070762,0.038568640098173755,0.1844819052162006,0.01422590130151801,0.1203658428184597,0.03971653806119101,-0.1884605445723818,0.17287153235365244,0.06320635300409003,0.04103303278514381,-0.04006257673630829,0.05682213578420895,-0.23003786670008688,0.08580997875020725,-0.05034450273976546,0.09902251096517041,-0.03801887054400955,-0.11344316041395522,0.2027244691412244,-0.03536663729866555,0.06202935144870019,-0.010280148947393444,-0.23531838879342581,-0.1689231258803101,0.034536855300809556,-0.05373119325624424,0.09009383035155155,0.09852955561309493,20
0.043020016192878395,-0.07572872086759062,0.22766901325929223,0.04103488849314703,-0.0008243728302480053,0.1027499190974351,0.05110385721753804,-0.02473473450975008,-0.11738134102569005,0.07489405613031717,0.08998360951736635,0.10809149255127842,-0.31870644345196203,0.10509673381549256,0.058239651836384576,0.23189288483429263,-0.06779271011093792,0.13220746348983078,-0.15980885294577113,-0.19341288370346302,-0.3025773725412127,0.22228180704919506,0.12627980996146912,0.05481431276268482,-0.017782390321107358,0.043325584580585774,0.15077909915603113,0.07965543059937094,-0.045713985896198336,0.014422930314542039,0.0953795442577339,0.03798811935498975,0.008502247972356356,-0.06872606543046919,0.06622107810587113,0.10248397823715548,-0.141231933609247,-0.018238655814097046,0.18286256950910534,0.042891598176193015,0.128590523478328,0.05840796505542605,-0.18707926429255003,0.09668807896371592,0.06194668191831855,0.03767831084124433,-0.08377206151179552,0.0567506072450632,-0.26086819150696067,0.09188060233744709,-0.06856352855879337,0.10294017390190309,-0.06336400126689772,-0.137235492618973,0.18197963018041607,0.0019955980567091113,0.0992157100355089,-0.0032790605444076456,-0.2465608385712396,-0.14842438608791575,0.03757827024630482,-0.06109241096238423,0.09253784127007679,0.10334328070587234,21
0.027473234670190354,-0.09191610107893919,0.21038289889062275,0.08531417432036642,-0.04696975063165885,0.0721198489869349,0.03667708079574141,0.013072986033686769,-0.14705147168215651,0.035340167280848905,0.09602746214448915,0.08544310046428627,-0.34230542228894184,0.10196567392322514,0.034502055299098604,0.1688882334078664,-0.05387210526244225,0.10478224519474012,-0.1977523486007067,-0.09546129947648335,-0.254968321961958,0.26492622787721054,0.1793118599842328,0.06231640787195054,0.005875770935462417,0.07528278758785319,0.15197420110373944,0.021034391590011126,-0.061773083836336576,0.10683011853014521,0.08321074966562621,0.010922444845194383,-0.011726148257185796,-0.07535018777265004,0.07629918482915675,0.08814609779421227,-0.1648165582316266,0.035240874457707155,0.20721275278773812,-0.04222199280386435,0.09353017986294661,0.01561351890558936,-0.18483223189858652,0.17534038135816157,0.04945066541260594,0.04290061370108051,-0.05069519794254268,0.06737479118309689,-0.2318013409956276,0.04587950996657152,-0.04161354463670609,0.0765750781861599,-0.03557562722124825,-0.10005131788817823,0.21544442851067708,-0.04594915831181141,0.028625553572028152,0.021099108486537205,-0.26537631740789913,-0.14188609155389348,0.015912451723212533,-0.08259766013497259,0.1062075398657108,0.08847577406643031,22
-0.005331282839933359,-0.10689222094066386,0.19319748814558504,0.12485454312443933,-0.06440599769319492,0.02407279251569909,-0.023088555683711393,0.06048955529924388,-0.18198128924772528,0.007935409457900807,0.1035704216327054,0.046013071895424834,-0.3308266051518647,0.06860950916314239,0.014948096885813148,0.18860438292964246,-0.04718185313341022,0.06727668845315904,-0.17941817249775727,-0.07933358964500835,-0.2524977572728438,0.24167115212097912,0.21905420991926183,0.02665641419966679,0.005331282839933359,0.15589901320005128,0.18612328591567348,-0.008325003203895938,-0.0842547738049468,0.1602870690759964,0.0802563116749968,0.028173779315647823,-0.00623349993592208,-0.040538254517493266,0.0558964500833013,0.03282839933358964,-0.14972702806612845,0.0630321671152121,0.20937588107138283,-0.06647699602716904,0.13215429962834807,-0.012446494937844417,-0.1684890426758939,0.2118159682173523,0.04500833012943739,0.05927976419325901,0.006971677559912855,0.12505959246443676,-0.22641548122516983,0.06906061771113674,-0.08158913238498015,0.010826605151864668,-0.02118159682173523,-0.03658080225554274,0.19990260156350123,-0.06869152889914137,-0.009493784441881327,0.003526848647955915,-0.2289375881071383,-0.10697424067666284,0.058110982955273616,-0.07972318339100345,0.15585800333205177,0.09688581314878893,23
0.004137017392238337,-0.07502412160843572,0.256586356395549,0.08727680515493348,-0.08921268012324571,0.08334341074767151,0.0038262881120440756,0.04518227628539981,-0.15379766376014412,0.05174602495386496,0.1074697304772519,0.07110336557111795,-0.32093815259794367,0.11023330629742223,0.030046687193212098,0.19640561992522867,-0.04071338498035195,0.0407970039628897,-0.1951192119431731,-0.09786666995160546,-0.24879911496832086,0.2703380785571512,0.20982321193971534,0.06108032561523987,0.012611597692676252,0.10068551054541003,0.13954293101693277,0.04491384491501194,-0.055789819239757094,0.13272966531011657,0.07249435563223296,0.039365453551721254,-0.016212279663267836,-0.044227794083609044,0.038051270547346444,0.10166456927644255,-0.16261566712677422,0.05010613161928683,0.17499085295814137,-0.04673479889150603,0.1180295467281468,0.010676068507399428,-0.1809183608414544,0.1692416394524612,0.06811310303750948,0.04022938382111433,0.002236498739296666,0.0732770441774567,-0.2203602583777286,0.02213934667321061,-0.049555472135398265,0.06163131359301206,-0.01894230588442764,-0.09751250167758797,0.19720831201905084,-0.05535858457172285,-0.0009660227105975364,0.03203167199712827,-0.2514462224175896,-0.1453144302392451,-0.004868365801279784,-0.06275644836735297,0.16703704784275694,0.06355703118465915,24
0.04841830503499093,-0.05307656161174039,0.21180083049364096,0.038329987042020876,-0.06350570841151387,0.12068089086927995,0.027294433107581895,0.017986156978852093,-0.15262705227334217,0.07314298357743189,0.07440427799520456,0.10055604298587768,-0.3062812571539985,0.07889442040153305,0.04912955897961665,0.24442626165040612,-0.06765206456863511,0.13438182333991638,-0.1434238420243803,-0.13949116655767946,-0.32726676459087073,0.2771903201814775,0.13169153656658464,0.03929757456862415,-0.015479932657941118,0.04876811570390964,0.17765367473172167,0.04894227620102284,-0.06120961585013872,0.04619551323126871,0.06834780837087642,0.053819821655269565,0.0004712629703018015,-0.061550598005807526,0.06996495978426007,0.11291206209314633,-0.15396302758855623,-0.013271533740584106,0.14159068778061473,0.010384434652024039,0.12265530132504374,0.09452783336674146,-0.21347178545179316,0.1309459762900747,0.08964018879436028,0.08072426669120249,-0.06201388683510945,0.03662969863661906,-0.2323641465971339,0.0871854677852371,-0.053949072841806396,0.09346247498496633,-0.03552863187619051,-0.11107963077974616,0.18014108095615206,-0.03275485759914825,0.10849270114168232,0.0028485208954259315,-0.23512565296494556,-0.12985360660101145,0.039495767023640924,-0.0789569210176669,0.08873424751164083,0.07234966608284563,25
