farm_id,repeat_coh_jun19_aug14
224,0.11352645727644738
225,0.12635288264362082
226,0.12670578068053281
227,0.12908756707079697
228,0.13397124532039148
229,0.1313483885662482
230,0.1372923847376267
231,0.13205714872842575
232,0.13195625495052699
233,0.12856655039095854
234,0.12764862661666057
235,0.12786769230733624
236,0.13518862664642461
237,0.1307296668470816
238,0.146424173834649
239,0.13103564818778995
240,0.1379373335845806
241,0.13028001994506955
242,0.11780259584727353
243,0.13802381166363065
244,0.1271523245278016
245,0.12867513560986782
246,0.13364314563025576
247,0.12631147987778904
248,0.13216548523306845
249,0.10829103941580763
250,0.1335867916814227
251,0.13382536281722707
252,0.1220387416643219
253,0.12612342299686538
254,0.12643714619403384
255,0.12668027298166118
256,0.15219520872665776
257,0.1446662415628848
258,0.12897637249875407
259,0.13259520012357717
260,0.1294638102054596
261,0.12847922566973746
262,0.11789634369352725
263,0.12875497949366665
264,0.13058771451165818
265,0.1281846264267669
266,0.12460732391452069
267,0.1250473359895129
268,0.12628544444038023
269,0.12842417692285288
270,0.12722988225277362
271,0.13409678801788505
272,0.1258138850649917
273,0.1292651369078466
274,0.12651419238480804
275,0.12575840456959078
276,0.13396559596170587
277,0.12565960450207486
278,0.12161275034729582
279,0.12365746993112238
280,0.12184768423277845
281,0.12326411851164368
282,0.12153824841418462
283,0.12760093375109136
284,0.12611962039152097
285,0.12112037592657632
286,0.12830696364536004
287,0.12337014196115134
288,0.13289617547499283
289,0.1377628468140796
290,0.1332415541249287
291,0.1349777562990981
292,0.13012402103312554
293,0.13579385962925458
294,0.13255990382159155
295,0.13232224635545195
296,0.13479462804389186
297,0.12858427090067712
298,0.1274971768577048
299,0.13846417842255798
300,0.1461461077076058
301,0.13019435490760425
302,0.13862548951478398
303,0.12381455802211636
304,0.13320720365228958
305,0.12485877939580399
306,0.1454681363113287
307,0.12466192511575562
308,0.14110716035613766
309,0.13983775520585273
310,0.11140489491688854
311,0.13244794874141613
312,0.12328723471830873
313,0.12211128831082999
314,0.14853307305013433
315,0.12479533323673658
316,0.1395848268767198
317,0.13873232245445252
318,0.13047136878594756
319,0.12272306973294865
320,0.1258202521249843
321,0.1257834381527371
322,0.12603472875939173
323,0.11840690867427517
324,0.1268583128992048
325,0.12105015593279693
326,0.12999746972775977
327,0.12196147490431553
328,0.11739485350084826
329,0.12025105966111789
330,0.11974445893562266
331,0.11678121322294849
332,0.12920289194467022
333,0.13353367189868032
334,0.11845304102257447
335,0.14229312833496247
336,0.13125991325663483
337,0.12098084174724946
338,0.1310104755006759
339,0.135731770159592
340,0.13550885542089702
341,0.1393681642132758
342,0.12366214960813522
343,0.12280512667231021
344,0.13566341175989532
345,0.12898200010723346
346,0.12206220323902645
347,0.1348517016375983
348,0.11606844720479689
349,0.11943262127506268
350,0.12384160455149501
351,0.12877804528590525
352,0.13466200334424117
353,0.13946683528486659
354,0.11108323724733458
355,0.1161710460700335
356,0.08858232328088068
357,0.09402184745734896
358,0.13810679919429517
359,0.11613667082553604
360,0.12568453148317835
361,0.12735220977235215
362,0.1342020365511226
363,0.1343086329621396
364,0.11610007946096036
365,0.09270466663990139
366,0.12669647300153747
367,0.11054831045739194
368,0.131355794621694
369,0.15160159219897562
370,0.13663288087894518
371,0.12932737664559524
372,0.09809402589287076
373,0.1323080698079238
374,0.1289333707788764
375,0.12273439472951626
376,0.1344915078365588
377,0.12297820290994077
378,0.13369338235934264
379,0.11835414833492702
380,0.11499574620808874
381,0.11871257420666147
382,0.13896873886597919
383,
384,
385,
386,
387,
388,
389,
390,
391,
392,
393,
394,
395,
396,
397,
398,
399,
400,
401,
402,
403,
404,
405,
406,
407,
408,
409,
410,
411,
412,
413,
414,
415,
416,
417,
418,
419,
420,
421,
422,
423,
424,
425,
426,
427,
428,
429,
430,
431,
432,
433,
434,
435,
436,
437,
438,
439,
440,
441,
442,
443,
444,
445,
446,
447,
448,
449,
450,
451,
452,
453,
454,
455,
456,
457,
458,
459,
460,
461,
462,
463,
464,
465,
466,
467,
468,
469,
470,
471,
472,
473,
474,
475,
476,
477,0.18593605607748032
478,0.08749465830624104
479,0.1367795467376709
480,0.09614673008521397
481,0.12402424849569797
482,
483,
484,0.13808206468820572
485,0.13745297325981987
486,
487,
488,
489,
490,
491,
492,
493,
494,
495,
496,
497,
498,0.14709845764769447
499,0.1143053586560267
500,0.11712979351480803
501,0.1482895428855573
502,0.11991881617698176
503,0.1167787716109702
504,0.12162802368402481
505,0.11832796223461628
506,0.12050629071891308
507,0.1500988777440328
508,0.12712832332517093
509,0.12317447202361148
510,0.14613159447908403
511,0.1305983228745257
512,0.14111088744517583
513,0.14830460958182812
514,0.1306669202943643
515,0.14256422418881864
516,0.13904541521652103
517,0.12401510908135346
518,0.18143913447856902
519,0.1346838469822077
520,0.12227268576376386
521,0.11845125248165507
522,0.11843936896094909
523,0.11886699096514629
524,0.10915007291171025
525,0.11685228058651312
526,0.12426420667620956
527,0.12597212429073723
528,0.1282406655593765
529,0.12456904040109888
530,0.127419219321602
531,0.09622372562686603
532,0.1208178171267112
533,0.13965919152611778
534,0.13122452315139144
535,0.1523195110600103
536,0.10459532340367635
537,0.13214583843946456
538,0.21141592785716057
539,
540,0.1363846649726232
541,0.15691001017888387
542,0.1340672443894779
543,0.11865545926909697
544,0.1329720153155699
545,0.13170059280944804
546,0.13197161867955134
547,0.1269764561797134
548,0.13538107887396347
549,0.1277466713871858
550,0.11950748565516645
551,0.11187166213575336
552,0.15462432266964066
553,0.10894848363330731
554,0.1448576224890227
555,0.12506869020924138
556,0.1382557579406327
557,0.1340169672649808
558,0.1241066835650792
559,0.12319203202020038
560,0.1261310202501169
561,0.11996289531771953
562,0.1450389309933311
563,0.12823398284880178
564,0.1395946594772579
565,0.155244002584368
566,0.1411485875853234
567,0.1400412656366825
568,0.13856216480157205
569,0.12187725979171388
570,0.12459206545255451
571,0.12282579277285297
572,0.11422418961724774
573,0.1265143292285682
574,0.12357000072774865
575,0.12209550221820199
576,0.13376033178397587
577,0.11121360824576446
578,0.1162705298513174
579,0.12817998897544172
580,0.11544555090367795
581,0.1226761250259125
582,0.12543141465077454
583,0.12609762924401116
584,0.13884028079655936
585,0.12274463195353746
586,0.14106356904462533
587,0.12863920184059274
588,0.13628288492178306
589,0.11034363508224487
590,0.13543320729814726
591,0.1586236860603094
592,0.13174231942290457
593,0.13384652174041642
594,0.138061393191221
595,0.13828336503416205
596,0.12441232282943374
597,0.143042504042387
598,0.11277179411124616
599,0.1363083601238266
600,0.1458656754570477
601,0.1519831817597151
602,0.14832288523515066
603,0.13610470667481422
604,0.1406227702659274
605,0.16188961576397826
606,0.1309219718648073
607,0.13693589032501788
608,0.13641332880114065
609,0.12438586540520191
610,0.14070381224155426
611,0.13628937800725302
612,0.10561886695878846
613,0.11918500346633104
614,0.12270639171557766
615,0.1284840160901712
616,0.12826968520879745
617,0.1367051211277862
618,0.12666707029848387
619,0.1364167333213669
620,0.11571552011777055
621,0.14157628911880799
622,0.13558123892705357
623,0.13310982709800875
624,0.13376907904812801
625,0.11620032518755558
626,0.13988409443728386
627,0.13480889478933464
628,0.14250355069317036
629,0.11877327202819288
630,0.1377047062292695
631,0.1351800512105103
632,0.1303348125117581
633,0.1375665557940328
634,0.11357630362761194
635,0.16427115499973297
636,0.1343377348449495
637,0.13162825948425702
638,0.15018735127523541
639,0.14646717402580622
640,0.14569481032399031
641,0.14138574085039338
642,0.12470194945732753
643,0.15597804306218258
644,0.15511094587477478
645,0.1260407310611797
646,0.13260978928634098
647,0.15328295901417732
648,0.12424300560219721
649,0.14080903961351424
650,0.14271859981947474
651,0.14197448150000788
652,0.13877094058053835
653,0.13798847130589909
654,0.12485479883363713
655,0.13885266786071576
656,0.12455884286878156
657,0.12034216629607337
658,0.1357988873700591
659,0.13223844933065962
660,0.12890827541752736
661,0.15268119619577192
662,0.14452468034987515
663,0.12503318309637845
664,0.12711863150078107
665,0.13952851200723923
666,0.13224129759126307
667,0.11705275504466366
668,0.11968937538125936
669,0.11333272621656458
670,0.1210342222928173
671,0.15708764128032185
672,0.16607801616191864
673,0.10903405690831798
674,0.12881961434471365
675,0.10094141510004799
676,0.08724987506866455
677,0.11284501308744604
678,0.15101833188802832
679,0.14027934419837865
680,0.11939794814365136
681,0.13734368223231286
682,0.1383953826819978
683,0.15754988283983298
684,0.13116586939073527
685,0.14161804404907993
686,0.1377084938576445
687,0.12687582165953962
688,0.13575467863266574
689,0.11369212473787013
690,0.12244693250187978
691,0.1212718445793312
692,0.14429998361482854
693,0.1349331167967696
694,0.13424710161894202
695,0.11859402883177002
696,0.11820416990667582
697,0.10270400175994093
698,0.12741626212091156
699,0.14481257973955228
700,0.11113422322604391
701,0.1364170438186689
702,0.1404879906276862
703,0.11849146595126704
704,0.12429702463109166
705,0.1128353771736037
706,0.1286093471571803
707,0.12670493301130453
708,0.134851665659927
709,0.13480869223048367
710,0.12681828752705238
711,0.1586322235844789
712,0.1426505736178822
713,0.11382038718046145
714,0.13049854225281513
715,0.12334916106349714
716,0.1299005380935139
717,0.12118192946440295
718,0.1351451645930146
719,0.11595516031935015
720,0.13027050931538856
721,0.15100675030558738
722,0.13656647428017082
723,0.13917821052489598
724,0.132124562561512
725,0.12154075527454124
726,0.11943984372091704
727,0.12688498483479616
728,0.12494155417831299
729,0.1280178103244322
730,0.13125515208188174
731,0.12488024926611356
732,0.13498523052443157
733,0.12211551525520238
734,0.11225745724192981
735,0.1360865251132936
736,0.12680678978562354
737,0.10520406303977645
738,0.12395094638510097
739,0.12067333763303544
740,
741,
742,
743,
744,
745,
746,
747,
748,
749,
750,
751,
752,
753,
754,
755,0.14159496638761915
756,0.1286459059532111
757,0.130097010687216
758,0.12269783004497488
759,0.13275885462479772
760,0.12896881937980653
761,0.1600032120265744
762,
763,
764,0.10212899371981621
765,0.12325415078480288
766,0.15930315464735031
767,0.13166369259357452
768,0.14230499921713846
769,0.13326288904580805
770,0.11882319981948687
771,0.12237117174816758
772,0.13069482344914884
773,0.1236921555052201
774,0.13153864679237207
775,0.15156260788440704
776,0.12087325745572647
777,0.13977133143427117
778,0.12443474934182384
779,0.1313598866108805
780,0.10748881293271763
781,0.1261136002700638
782,0.13068113431334497
783,0.1375146911657871
784,0.12247586993077782
785,0.11640217843768971
786,0.12112108734783841
787,
788,
789,
790,
791,
792,
793,
794,
795,
796,
797,
798,
799,
800,
801,
802,
803,
804,
805,
806,
807,
808,
809,
810,
811,
812,
813,
814,0.11947137844704446
815,0.14423276682694752
816,0.1318397270920484
817,0.1333837422231833
818,0.13358623664826155
819,0.13768547674020132
820,0.1392692171037197
821,0.13426687326282263
822,0.1461022302508354
823,0.1147673341135184
824,
825,
826,
827,
828,
829,
830,
831,
832,
833,0.14601628915515058
834,0.11331592256139064
835,
836,0.09717560585202842
837,0.13670018372627404
838,0.1213002116419375
839,0.13240120170208125
840,0.13924737540738924
841,0.11275442011122193
842,0.15166891013321124
843,0.13951870881848866
844,0.12533498564362525
845,0.11952300553469836
846,0.13952577085667894
847,0.13861423394372385
848,0.1343983288418937
849,0.13049888684262367
850,0.11605405245187148
851,0.13337972250423932
852,0.1142446263693273
853,0.10070980158520908
854,0.11614141364892323
855,0.07638422921299934
856,0.0735875885002315
857,0.11342239113790649
858,0.157180595115341
859,0.11885544857696483
860,0.11173072457313538
861,0.10954397302624341
862,0.0819522316257159
863,0.12089096754789352
864,0.15089642463458908
865,0.1356423049256569
866,0.1259836164303124
867,0.12653023911559064
868,0.13767735504133757
869,0.12965369357594422
870,0.12427113865289771
871,
872,
873,
874,0.12994997291696872
875,0.1413049270798053
876,0.14192089485004544
877,0.13162177669651368
878,0.13491730532712407
879,
880,
881,
882,0.12588249091748838
883,0.1316722154330749
884,0.13046343397835028
885,0.134880614908118
886,0.12121222987771034
887,
888,
889,
890,
891,
892,0.12525347442082738
893,0.12020202025771141
894,0.11006207050134738
895,0.08305041119456291
896,0.12622082264999213
897,0.10528553075467546
898,0.15423378627747297
899,0.14608444256538694
900,0.11511123899755807
901,0.10770484954118728
902,0.10929364554191891
903,0.1370524906863769
904,0.11612337165408665
905,0.11401651787661737
906,0.12321020018022794
907,0.14347203878892792
908,0.12848240958855434
909,0.126434955952896
910,
911,
912,0.14153202840437493
913,0.14104177228668158
914,0.125799026192008
915,0.11166083138613474
916,0.13578893436175404
917,0.12718341872096062
918,0.13600559374599747
919,
920,
921,0.13287857394008076
922,0.16855450347065926
923,0.1112937331199646
924,0.09465040639042854
925,0.1331572752032015
926,0.11432295130646747
927,
928,
929,
930,
931,
932,0.1417877327118601
933,0.12184804646919171
934,0.12912707920703623
935,0.1319975651524685
936,0.12577079220310503
937,0.13591450354319878
938,0.15221272253741822
939,0.17250908566638828
940,0.11485121153154464
941,0.13312476982052127
942,0.16051801145076752
943,0.0994708999795349
944,0.1157196802397569
945,0.11894951848821207
946,0.14543295900026956
947,0.13746664843832454
948,0.12668267509243528
949,0.12770818487282784
950,0.13485995207268459
951,0.1503340985912543
952,0.16377067976984486
953,0.13955447652066746
954,0.11740711991759864
955,0.1217713849619031
956,0.126080432223777
957,0.13587700749437015
958,
959,
960,
961,
962,
963,
964,
965,
966,
