dw_built,dw_crops,dw_mode,dw_trees,dw_water,farm_id,wc_crop,wc_irrig,wc_maize
0.19404041255417687,0.4641360968156934,4.013690257914681,0.05163797550670389,0.0415158513952097,31,97.20694291651391,89.11502261337246,0.0
0.1830762174433357,0.41659822986146744,4.0,0.10342709277758458,0.0418980019237179,32,100.0,100.0,0.0
0.16698082221380564,0.47044517409223524,4.103713542531407,0.06346343760161213,0.041408040992486364,33,66.97658973933255,0.0,0.0
0.10945457284264448,0.5217104640576922,4.0,0.057273900157429,0.043207337045094094,34,75.40692740877881,4.636313159355914,0.0
0.201278775178912,0.4784145052519933,4.06591727600131,0.04256094682652059,0.035263184401279235,35,66.49932700352868,0.0,0.0
0.16664660412323096,0.5119478900209283,4.0,0.039199051323455636,0.03577179532286535,36,100.0,75.33002640211217,35.25482038563085
0.16235967130735235,0.47471879231658526,4.0,0.05561856703718526,0.04183462587117598,37,100.0,74.26808364758314,80.34281796366129
0.1642979790727176,0.4644764995955896,4.0,0.04913945252027182,0.03930262619600031,38,98.87797007920211,72.9099442651804,74.36030556997702
0.1259831258293453,0.49345048054247614,4.0,0.06166071845511721,0.03474845566652955,39,85.74058033780864,12.100947839739492,11.114513165952232
0.12149289421632184,0.47365819282083244,3.983916938110749,0.07604148575629194,0.03497853136365327,40,47.02090119435396,75.28762080073632,0.0
0.15111431389716412,0.2906116911685061,2.0411953531030265,0.278438818711531,0.04593279383276281,41,91.40171201467437,55.77698695136417,0.0
0.07381294900807962,0.3993463072616046,2.706468191622505,0.22805935022859644,0.03814072909996137,42,99.52866615183869,83.97251518056885,0.0
0.10625958273892278,0.48394213490979343,3.986757557132481,0.09714114629060629,0.04033380109381193,43,100.0,3.8665698161703084,0.0
0.10976531488143708,0.5228722207268177,4.0,0.05791950440929492,0.03864912938416057,44,89.07162951742049,0.0,0.0
0.06483927152006745,0.5435411343871329,4.0,0.07322330497825992,0.043274385541561,45,99.9306578833319,32.92883765276935,0.0
0.19720257573778613,0.3770107461266205,4.0,0.11585385048475724,0.03472149585382572,46,0.0,95.14925373134328,0.0
0.07763505864432108,0.5090169400173535,4.0,0.07451600807994199,0.04204868136541612,47,98.7730506751851,40.44141748916487,0.0
0.12789380128851074,0.4933687211765742,4.0,0.08136120909719509,0.03901386365094357,48,85.66310621641345,87.4565695242147,0.0
0.22312257478119807,0.4447408350534623,4.040147357341553,0.047077030141265463,0.03698983337286324,49,98.41615918602614,0.6691226223592213,0.0
,,,,,50,,,
0.18294132787855497,0.4557364251340493,4.0,0.07125281130669886,0.042979438977954865,51,98.18181818181819,0.0,0.0
0.26722339703054687,0.3443056549230177,4.0,0.09198505936526796,0.03751693045746328,52,0.0,100.0,33.333333333333336
0.06491723775951219,0.45915256392981046,3.973145780051151,0.1497458937037175,0.03405658237156472,53,77.0140664961637,0.0,0.0
0.17636068192091112,0.4329701431636287,4.0,0.0568442335069064,0.03940570480778259,54,99.92116673236106,0.0,0.0
0.19391749365442745,0.4351037252525089,4.0,0.049497877031510804,0.043571715970470534,55,48.203868590727666,21.584460934089915,0.0
0.10673134005690867,0.5031777770090963,4.0,0.08070623894973085,0.044446828048556306,56,100.0,0.0,0.0
,,,,,57,,,
0.1318747469596539,0.4337890063579251,4.0,0.11800621731946387,0.044319909150388005,58,2.16984661429106,0.0,0.0
0.12003055805052736,0.403947009746839,3.4236394256337532,0.16565115788191784,0.04177260573959552,59,88.48165218932816,26.08011841983532,0.0
0.15600867706947913,0.5017935954674987,4.0,0.054306212506719354,0.038572178969299833,60,100.0,100.0,0.0
0.15582306530817,0.4446763520566585,3.972837603544596,0.09756639758805923,0.03654281032133356,61,99.89404738971294,58.35099210171448,0.0
0.19685459047867884,0.4457986803612566,4.0,0.05430633966905048,0.03673693735306093,62,94.81673454276194,18.327267212617528,0.06824385805277525
0.26857828795766236,0.37453170633917165,4.202000952834682,0.05545867766398019,0.040716789552895115,63,100.0,5.531205335874226,0.0
0.14970925438357116,0.3574931992754322,3.488621000450654,0.1404618615865497,0.04146710305941231,64,94.74237644584643,76.52264646776935,16.465783045689342
0.16235400804435826,0.45775296415065947,4.0,0.04858023682903615,0.038627708742154994,65,94.49560999570207,42.620671817917305,3.2714986517657
0.17512099859381874,0.451220909329575,4.0,0.05049169767676027,0.038509629412953744,66,86.63536076326776,3.813811263059543,0.0
0.1866584075582456,0.4230850649599767,4.162422297974734,0.0688060391646313,0.03822459502320539,67,100.0,4.327250852215762,0.0
0.22662885822392878,0.397087853661207,4.0,0.07345078603484502,0.04166805975271288,68,61.541175640392346,87.54655715786458,0.0
0.20589529891765826,0.39505637392548637,4.0,0.09946069313511255,0.03981830662152475,69,97.91889929823347,98.20914170686841,0.0
0.15245309301825002,0.445444010035639,4.0,0.08178347029575801,0.04251653247551252,70,6.859810075647835,66.52558676414006,0.0
0.22951532278160225,0.3975940689583836,4.028403385454024,0.058887919552353084,0.037816826869472304,71,91.03428489456317,35.071020647239706,0.0
0.30121719525212154,0.3531848350385511,4.495359062042013,0.05023915073435123,0.039749946832109986,72,99.78505129457743,97.59130519925586,0.0
0.2637612968113508,0.36514437553310736,4.091426207467163,0.05342221475364497,0.045981533749942446,73,93.31885406970729,100.0,0.0
0.04715400436677274,0.32579895570265366,1.0199104800123477,0.34578744725215843,0.0390923492275655,74,76.87914801666923,87.6009252389473,8.198980294887695
0.09980834258291404,0.4679566591650081,3.3865646885366756,0.11147016645850856,0.03779684209165885,75,77.85661629192774,6.235709831635834,0.0
0.09135219239109221,0.455982138407777,3.6556808803301237,0.1458113820471594,0.03936983525218023,76,99.474552957359,25.72764786795048,0.0
0.1326267503339221,0.4051987492707928,3.7402767605905236,0.12473035925080164,0.042858357968645046,77,94.63439077978649,4.374340330714202,0.0
0.1288990321166034,0.4332802456545533,4.0,0.10271415627317382,0.035403814977416175,78,100.0,0.0,0.0
0.09276088801984195,0.5009665130319472,4.0,0.06162159222320106,0.04350461510291853,79,21.937808115282508,0.0,0.0
0.11933647451580812,0.4670634372735419,4.0,0.05748138788515082,0.04238100508241371,80,7.445988679546119,0.0,0.0
0.16156405627130677,0.4767735151058463,4.0,0.04125398041208814,0.03968387154239819,81,97.05924925214713,0.0,0.0
0.07779174594860112,0.4497164401282012,4.0,0.08596219699304762,0.03212995607281389,82,89.67142518056356,0.0,0.0
0.11426915916076202,0.43466876152523204,4.0,0.08272224613372223,0.03286548512117683,83,98.70206489675516,44.66076696165194,8.097345132743364
0.10548335761463358,0.4539615658173675,4.0,0.09584572513496604,0.041938247759822925,84,91.15527407730946,64.8921200750469,0.0
0.06231084551964896,0.3484524647074374,1.480520944917404,0.3167754969993868,0.03918308692434216,85,98.55668940632579,5.641069251920515,0.0
0.04649733551406979,0.32710512864711494,1.292496535339536,0.34409889460176046,0.041520262405740985,86,99.30442816603966,94.29683890978679,0.0
0.10964687188649885,0.42949902096373843,3.4476433712560968,0.135159532054316,0.038043009746785796,87,99.39168794984916,9.802646853958674,0.0
0.06708619609540045,0.556566066845403,4.0,0.053383044529032635,0.032473176802542775,88,51.553398058252434,0.0,0.0
0.11620931393322213,0.5307314199717893,4.0,0.06068893804240384,0.03619647204455196,89,99.54158154367438,0.0,0.0
0.054428611993524244,0.5133317696363475,4.0,0.10272452273681366,0.03770802675761134,90,92.04087372269615,2.743724460011675,0.0
0.05175173804424193,0.5280691497848523,4.0,0.07966206044699271,0.03265365713215169,91,84.95670995670996,50.28622540250447,0.0
0.07652452089286046,0.49648572845048383,4.0,0.08642431387514213,0.03452119043659361,92,95.43253712072305,96.25,0.0
0.10262540484605276,0.42683431037292935,4.0,0.17442664761356866,0.03637843965791139,93,0.0,100.0,0.0
0.07989907460555667,0.4664276944863572,4.0,0.11831792844516974,0.041575937640274375,94,0.0,,
0.10200807240709814,0.4822378882227939,4.0,0.1134689828589273,0.034521278640944765,95,58.15106815869785,76.88617531617967,0.0
0.06147580379135205,0.5331085629641844,4.0,0.07509014164273307,0.03151962423132391,96,99.4907682214377,100.0,34.065417632683754
0.12955871365326033,0.5294986412234148,4.0,0.048956823980206024,0.03534453603710425,97,100.0,18.598626340522955,0.0
0.13059996547486022,0.536080383749777,4.0,0.05560581970632343,0.040278047672292594,98,100.0,0.0,0.0
0.10824657881659143,0.5229567682793006,4.0,0.07955649242962694,0.04228666869065145,99,77.87821122740247,0.0,0.0
0.1418820068010897,0.5282684276164066,4.0,0.04617328497632833,0.037898402394258845,100,75.49374130737132,7.355856767145458,0.0
0.05019874366807721,0.5252182879548366,4.0,0.10432208707071827,0.03690430719129371,101,84.95068538950183,21.547954523369945,0.0
0.09524684947023145,0.4786667889181528,4.0,0.11981345771762315,0.03847635427564578,102,40.6242279502594,54.26471874726619,12.923170484492191
0.05708248256968386,0.4408527645755917,4.0,0.2085709533473475,0.03673470588872305,103,81.90895095667473,0.9245639840302585,0.0
0.09212591215292781,0.47389639789327465,4.0,0.08785299762605214,0.04368623955797833,104,84.07124681933843,23.803251412527306,0.0
0.07431331405171135,0.37974601813965736,3.961508117759415,0.2216591122314809,0.03946630211359181,105,96.44977785159654,94.94249055350245,0.0
0.05617000829544142,0.3891892514549702,3.8880007027406895,0.25312322147917726,0.04294675822452022,106,98.53302881236823,1.0833918950573904,0.0
0.11926565418286146,0.3524233643951039,3.314053038212571,0.20740678822145983,0.04881267823170925,107,21.298809772395074,100.0,73.15152679085844
0.04806052518597462,0.31484655386797433,2.5294279772493797,0.27653980860152794,0.045284624097717524,108,99.8972714289294,78.32706295460245,0.5137774142426258
0.07156034025534086,0.43689678062452286,4.0,0.16300911966470769,0.038366573380849076,109,99.05039488529518,0.0,0.0
0.07072578931972656,0.4093709757843075,3.480070363411026,0.20989510539156186,0.04136570589451438,110,98.35685443569342,0.0,0.0
0.08426496663952171,0.46951180356399846,3.898613193403299,0.1254261699186053,0.03443411405930705,111,100.0,37.29593536565049,0.02498750624687656
0.10785577961936416,0.5120021124480608,4.0,0.04752015015096357,0.03905113207458006,112,99.40227136879854,0.0,0.0
0.07242742343475429,0.5034706566410517,4.0,0.11745393103490624,0.037047733056881596,113,79.42774936061382,0.0,0.0
0.1166655082905257,0.5404884957674772,4.0272533900558365,0.048011828219180604,0.04286834975517733,114,97.83834086679076,94.46085968313395,0.0
0.0618740776166941,0.5152504409131714,4.0,0.11255513400771743,0.04027536760557906,115,100.0,17.03372438508898,0.0
0.13410102178928984,0.5412151976222235,4.214822069866146,0.05067743933352428,0.035576676594607615,116,91.40360129586382,85.69298773311019,0.6870537518523508
0.17479319265076806,0.4783831921917041,4.0,0.059125083555893757,0.039161321649376774,117,98.35922850254487,100.0,0.0
0.24015158436822412,0.440846045018605,4.0771620921802185,0.04156722058606024,0.039861119958582554,118,90.22342235703191,100.0,0.0
0.14771889450177492,0.4454573013919378,3.916420845624385,0.10334130021535444,0.04302698826581855,119,19.84922976073417,76.63725034835109,15.428289311281166
0.12506261958143347,0.465784124887643,3.876215036699067,0.08819019954943934,0.050039814897444815,120,100.0,16.891489783773054,0.0
0.06509043531095084,0.36576321705501963,1.8173220507715284,0.27075838406301184,0.04156165188220304,121,99.83131463967699,98.60903711077925,29.234647239688655
0.1548836775333835,0.5078705739938034,4.0,0.0406704236217488,0.043085567992539264,122,15.960212967930989,39.2656425627576,0.0
0.08376839446938435,0.5199544509881093,4.0,0.09566364047901059,0.03633064195705049,123,84.49185850645704,100.0,0.0
0.08656521464521877,0.5491771441697096,4.0,0.07465778148462102,0.0483184735107368,124,82.71898156944708,100.0,0.0
0.15871362914473103,0.522889194821529,4.0845000881678715,0.0507167162544744,0.03505374777571604,125,0.4619996473285135,62.48294679399728,0.0
0.20671623572750084,0.3708007498592473,4.21894566754191,0.08678686530283668,0.04109198311316571,126,30.539284992930714,100.0,0.0
0.08634925353930292,0.3547394563881331,3.0804268423691172,0.24356802602289693,0.03930451534158212,127,83.42763016543721,67.15517899396993,0.0
0.06378695532334801,0.5638276629147139,4.0,0.059362931867476314,0.04296029054785908,128,100.0,0.0,0.0
0.08352048917230552,0.5368359490121191,4.0,0.05356802293645637,0.04874263806267549,129,97.60825780463242,0.0,0.0
0.12949761492323703,0.5272662481003328,4.0,0.04717239674827799,0.040111488777773444,130,82.90726656867133,3.2820296577412327,0.0
0.05969650971788841,0.48712288190685543,4.0,0.1328675502682647,0.04017234266212346,131,92.75123558484351,50.44331855604813,0.0
0.0689292835641417,0.5505553392574747,4.0,0.0899079068505093,0.04121390035015967,132,46.108263933376044,0.0,0.0
0.08751327012245942,0.5720341233341941,4.0,0.05671567726009273,0.03828484382041675,133,3.71001573151547,0.057870370370370364,0.0
0.07638990057057332,0.5053204720798534,4.0,0.12086757363353902,0.037753317389837206,134,99.88684771033012,93.47637769041114,0.0
0.12740232066857604,0.5120943569154033,4.0,0.06849160193123371,0.045138794239326895,135,45.96020360944007,13.313002169960706,0.0
0.07177813636070743,0.4649817709083673,4.0,0.14466597435842798,0.04682190396282804,136,59.8328809409761,71.62264723740132,54.99360818152763
0.05467673040635632,0.3759021988596952,1.6476429816383606,0.26117928046456734,0.04356044150920269,137,37.511653358193826,0.0,0.0
0.04893720728454968,0.3852079769273522,1.1581991089787524,0.26882198723786693,0.0414575881186565,138,21.65438656614119,25.650170902065693,0.0
0.09179133208643593,0.4673673596596054,4.0,0.06947280183158987,0.03959307519440583,139,7.428840102716192,0.0,0.0
0.059001809390306914,0.46739888203072694,4.0,0.09083627112331509,0.03978301098531434,140,44.72116946399567,0.0,0.0
0.10409737515716173,0.4822506739893839,4.0,0.052775613882341324,0.04936414564483446,141,98.26430274135876,0.0,0.0
0.18106649253829088,0.46296098643397543,4.0,0.04562851202770278,0.045289739733348024,142,99.61404290061607,51.45988797290509,0.0
0.20716901366134904,0.4270587007952548,4.0,0.04740448032914436,0.04060587823520231,143,96.87308399754758,72.93901669439506,0.0
0.07061754156571858,0.4177342584853979,3.978472578165043,0.13992088614630072,0.03667880484895158,144,15.351834224207362,15.803464242839995,0.0
0.13595391821657876,0.5104208004669389,4.0,0.05876508979376535,0.04265386887329987,145,35.11555418269636,46.213613482162415,0.0
0.13336071591365734,0.46786285609156175,4.0,0.08217036502177158,0.04239061907405351,146,83.97525858932377,99.6937386569873,0.0
0.13797943487418657,0.46536105947413753,4.0,0.07658597083601205,0.04127184188269778,147,49.88355845365624,100.0,0.0
0.08952363655526063,0.40913835076186056,4.0,0.1673187838721799,0.03616807684481888,148,82.41300550853153,99.5424649699743,0.0
0.2823003893270061,0.39215969897033837,4.454634764696562,0.03676905902660042,0.03887658789828069,149,0.0,0.0,
0.49597556806455484,0.20182788991588332,5.337048136355124,0.047481978061181665,0.0398052310336227,150,60.86814010114253,100.0,0.0
0.07658550167817003,0.5047330339930166,4.0,0.08961895047478793,0.03560018647212808,151,71.28308000925853,0.9981116806042621,0.0
0.07614910182761069,0.500347655363071,4.0,0.07368885446620904,0.036924414582018124,152,74.26741013168822,97.00067249495628,0.0
0.056157437136311994,0.5074213016118478,4.0,0.11804899275510625,0.03642428842184747,153,100.0,81.51990662689663,0.0
0.25763014316228716,0.29025911519257885,4.764975580584073,0.15296795510208502,0.036342186889546824,154,99.23751619655138,100.0,0.0
0.20153173248474182,0.43950352131652926,4.0,0.059785911144375696,0.03711358372246173,155,100.0,100.0,0.0
0.1881437757139722,0.41557578162712655,4.007335693265662,0.06239429054521953,0.03496229403381597,156,100.0,90.60860664477332,0.0
0.11134222140980927,0.477117198826636,4.0,0.061900404613268886,0.04078075776433574,157,97.44357045143634,4.899110807113541,0.0
0.16394987402132608,0.4507416050157069,4.0,0.04942339780692925,0.03551455192753545,158,90.75616916607156,12.586263555701615,0.0
0.2041979047964899,0.43579060312719203,4.0,0.0428029722451136,0.038048141489277196,159,43.75234924555659,3.47397039573054,0.0
0.3605800270445789,0.2734578778470243,5.08016660667455,0.06804918426720552,0.045327919053819915,160,67.53740936905436,99.57719585379162,0.0
0.6421639633911902,0.07915347456394782,6.0,0.04787080260054867,0.03615029926553354,161,69.18084799538504,0.0,0.0
0.6801136728921549,0.055144828009073395,6.0,0.04534592729331176,0.03638459212545014,162,70.08375604577091,70.99404607817756,0.0
0.23353774879863237,0.24573488226344742,3.072141410421653,0.24305043671723814,0.04230403322797008,163,74.3656785122445,100.0,83.28752331402768
0.32180964171341303,0.35098942942518485,4.611566956106109,0.0646177649879913,0.041570192821344394,164,33.0080458854457,100.0,59.522700814901064
0.08241543327992741,0.4757128322979617,3.885136433512683,0.14537403344061647,0.043488323203906484,165,91.84281322059951,100.0,32.30463437598075
0.1616734007679066,0.47300372871556096,4.067624988699034,0.07565629918708516,0.04246538861262257,166,75.71648133080191,100.0,0.0
0.12858684148186206,0.4896462290230422,4.0,0.06429528944816311,0.039108369249489114,167,99.39928665290032,0.0,0.0
0.17782641209645242,0.47754399416439103,4.0,0.05961270671709176,0.03876579642518276,168,84.85372464716328,8.023781963590443,1.9098084671855156
0.17944796963348852,0.39007732788238886,4.054371785451874,0.10238299995663862,0.05543044386753875,169,89.05216752387948,0.0,0.0
0.11978916801830475,0.42329955124747776,4.0,0.10173643137434633,0.053408429541111906,170,100.0,0.4793486112023114,0.0
0.2024955283125968,0.3517534720350203,4.157120570537107,0.11913994068164355,0.04200215218583261,171,97.5261867617562,0.0,0.0
0.12108512122617289,0.35028205640026006,4.069365288128988,0.10869863841555912,0.064645765950215,172,89.25422572945585,75.6257023189294,0.0
0.11331629807629245,0.2314184245530298,1.4018900343642613,0.34010855589980976,0.05415603213450676,173,74.41924398625429,84.9177256435321,0.0
0.13762738104705807,0.3895563455455251,3.7054231250236858,0.14308321979345898,0.04093194888136177,174,76.23071967256602,84.80299398679617,0.0
0.07464492046996646,0.3005032086487871,1.595758354755784,0.2986707020531525,0.03656404460834135,175,0.0,,
0.1212652166668091,0.3293834720573681,2.917971195992486,0.19322875483702942,0.03542127104576109,176,2.5673137132122728,0.0,
0.09111598712840695,0.42882312106997456,4.0,0.12781491044178941,0.0332110728810995,177,0.12120162756471303,100.0,
0.16521160015902767,0.38253337453337805,4.0,0.10996769978170103,0.03646618528118368,178,0.0,,
0.2320183621478138,0.2604122666991043,4.500553846153847,0.18259159795700067,0.03809026007716185,179,0.0,0.0,
0.24778108164371296,0.26715764528130653,4.111172642946143,0.17439152805520688,0.03419657083188324,180,0.0,100.0,
0.18060110991202577,0.3718883950284763,4.005466347796379,0.11910516220129971,0.03522132111724638,181,53.44493793417605,100.0,0.0
0.17151635459640233,0.30867052609053786,3.8542326844726125,0.19492479032764168,0.03497870827301383,182,17.43624566168704,73.8662567255957,0.0
0.3436578626844048,0.2858690149046848,4.686998394863566,0.0908038143038035,0.04118759316283584,183,68.07784911717498,72.18632202477114,0.0
0.3105757135927705,0.3215897863621815,4.602646004203931,0.06020477837347375,0.04053436763333501,184,83.58817953262165,53.64840906970233,0.0
0.4071084594051975,0.2365665055735641,5.144912802064597,0.05861347881896962,0.039241732074077024,185,81.30914209744273,11.416292974588936,0.0
0.13389592808977047,0.5023161853434482,4.0,0.0703867655840522,0.03728134617813401,186,74.09173797166505,89.50917756819797,89.78309232480534
0.12712687298812003,0.5420525012347462,4.0,0.06550019890848921,0.03495778204967955,187,50.30674846625767,100.0,0.0
0.14861098357315058,0.491406299325194,4.0,0.06798862075873265,0.03810278784317165,188,67.65673420738975,12.686736079674061,0.0
0.0795874826318809,0.5041779325620107,3.997165491678175,0.07762447724203728,0.03673846563177363,189,100.0,0.0,0.0
0.44006286472935185,0.25362796462216286,5.192358524570466,0.04680427193244244,0.04203687790145346,190,26.739156554127106,10.788311247026844,0.0
0.1923889828699138,0.44998496975035207,4.0,0.0806793791231056,0.0349131511267887,191,100.0,71.76330420969023,0.0
0.2004168508270535,0.4771980334054356,4.0,0.05548070616174708,0.03619011445917204,192,88.64037253933536,41.970723181123006,0.0
0.290943670553753,0.4003712828732468,4.459719735786158,0.0439108880329164,0.03772869436493469,193,80.86610284585471,78.81303924046064,0.0
0.10866220965686108,0.5237574888483496,4.0,0.06504438542516812,0.04007681794546807,194,100.0,87.43279569892474,0.0
0.15878504272961316,0.4897232974875882,4.0,0.06300030144054768,0.04148787676099541,195,100.0,97.2073757349011,0.0
0.28685806118355955,0.3724254714188626,4.210018986417409,0.052287239989259215,0.042510980033477,196,100.0,100.0,0.0
0.5556306127188674,0.1408474560374162,5.9190917812599935,0.04439101160657233,0.04465124472110675,197,100.0,100.0,0.0
0.5775286854628764,0.14249305722743305,6.0,0.04192973248617308,0.03771178223928505,198,80.28887000849618,93.43915343915347,0.0
0.16324401585406348,0.44312663557739856,4.088199692478817,0.05473271682790028,0.036186057607871004,199,40.46193607485196,11.518470391683683,0.0
0.06771683605102649,0.3029726416954281,1.785818488943489,0.3179192894785933,0.04500736803134844,200,23.01904176904177,74.23922494100115,0.0
0.1441156354046149,0.4906021416285571,3.900794363969663,0.06799539596921052,0.03567652550232107,201,95.21943855361057,40.09940214651011,0.0
0.19353495868478598,0.404433165070778,4.0,0.08696628509337652,0.039761355832113626,202,61.96966048639537,19.138549005067357,0.0
0.18563763092211102,0.4680575272763164,4.0,0.04950803416849604,0.041241542986969915,203,94.34254270319843,34.983899386353976,0.0
0.29713507008591017,0.34853049468757435,4.5223784709829395,0.0662848893403687,0.038058189637899836,204,83.08587336712115,62.84516299626035,0.0
0.29956469795389784,0.31595906776313915,4.594256468581177,0.07326620816856752,0.04083676014903137,205,5.67529144156952,71.34164891998783,0.0
0.4997450590274308,0.15450113207227714,5.56224400570666,0.05331419882471253,0.03911224716428965,206,64.98688388789176,100.0,76.59326424870466
0.1719235311538928,0.38234738784677375,4.153439427712405,0.14353746655369548,0.03922280343847782,207,90.54481364366804,0.0,0.0
0.12209464507843279,0.45159327259177734,4.0,0.11494908774046361,0.033802355599731417,208,71.9326451176172,6.068171949630915,0.0
0.16165839547908561,0.4517868884776809,4.0,0.09317842079301127,0.041080286104641095,209,26.325453293550613,66.52490886998784,0.0
0.19962061680148907,0.3336681402684686,4.362750782790212,0.14843430963585072,0.0391388313313175,210,92.84471761567899,0.0,0.0
0.13713617283957633,0.45050081968959754,4.0,0.12299711051828593,0.0423916436979592,211,7.101303911735206,85.41374474053298,0.0
0.1098675990526325,0.5064725431459091,4.0,0.09404230147536972,0.04850317844011061,212,50.71034598027744,27.39473684210527,0.0
0.07263903037586474,0.5742832732564166,4.0,0.07603041769938036,0.03739702949126156,213,94.0717775272454,100.0,0.0
0.07218222439694667,0.5920647102054879,4.0,0.06361377461054495,0.030043798276739805,214,88.08614537031238,89.45484581497796,0.0
0.07854031920722598,0.5748614600209634,4.0,0.06723519417960455,0.03113893005039265,215,94.78635829086635,25.607604860838887,0.0
0.128443584503879,0.44813150510700717,4.0,0.10803929799089747,0.04244720354220884,216,95.76926765335801,97.91768660857075,0.0
0.06832607102709673,0.43932941280978216,3.995718777175731,0.1259321927938762,0.03251665371689549,217,88.0772403951212,21.220562760428866,0.0
0.23176299251045376,0.3022707085397389,4.0,0.13263068592411575,0.04262915005054591,218,100.0,50.95634095634095,45.69646569646569
0.2500975761730131,0.3307263701010939,4.0,0.09969480054107528,0.04136314112002621,219,100.0,31.996996996996995,78.55855855855857
0.12782129153279037,0.48026044475653207,4.0,0.06864190490705695,0.04677980840629166,220,98.63370547581077,66.57095762216197,1.3579842931937174
0.14247564587236478,0.4482149038717864,4.0,0.06570510708407477,0.03393740732812357,221,100.0,58.043957839692794,73.4700547430346
0.13091226064447475,0.47209748528053963,4.0,0.0697143389388718,0.03629242935790365,222,100.0,1.1914401388085596,10.341237709658762
0.12131192831599456,0.5321912600001458,4.0,0.0598501621179316,0.03486996156904276,223,30.36068748487049,10.083520065186388,0.0
0.1592611069616798,0.5079871433279782,4.0,0.05142319099225476,0.0433333675435681,224,91.03410341034106,21.510873093151574,0.0
0.17907590522247457,0.48666136535906523,4.0,0.04710635477405281,0.038851093944190625,225,43.382597143806045,58.884039900249384,0.0
0.29697539640261095,0.39475281676262736,4.335590226670592,0.03502075003594918,0.03799659410708094,226,99.82705328230796,99.74957648965167,0.0
0.12066418721193982,0.4969935397776136,4.0,0.07777593836190791,0.04489026004434005,227,62.55528151046099,99.27511109710363,0.0
0.1676600415257753,0.47640613716835273,4.0,0.06084351519180734,0.0466374934135597,228,83.60655737704919,6.281762892610182,0.0
0.21459246364262263,0.4529084716368193,4.0,0.04471446156152401,0.033042131001702224,229,94.04745386429863,0.7184596225692119,0.0
0.11249162824532351,0.3224454582202469,2.001830643180854,0.27593806491288203,0.03962915542236026,230,17.846538521644007,88.59972810254419,0.0
